saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
95.183.101.126,/register,1,2,2,4.05 Method Not Allowed,13532,663e,,,0,3,False
95.183.101.126,/ndm/dis,1,2,2,4.00 Bad Request,53822,ac7c,,,0,3,False
95.183.101.126,/ndm/ci,1,2,2,4.00 Bad Request,385,45c1,,0x1,3,3,False
95.183.101.126,/mirror,1,2,2,4.05 Method Not Allowed,30470,42c5,,,0,3,False
95.183.101.126,/uhp,1,2,2,4.05 Method Not Allowed,54799,2204,,,0,3,False
95.183.101.126,/ndm/logout,1,2,2,4.05 Method Not Allowed,5330,e1eb,,,0,3,False
95.183.101.126,/ndm/login,1,2,2,4.05 Method Not Allowed,34692,51d3,,,0,3,False
95.183.101.126,/info,1,2,2,2.05 Content,63193,54f9,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""4035620c-417a-11e6-8115-692a2c78ad72"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
95.183.101.126,/,1,2,2,4.04 Not Found,30510,f2b5,,,0,3,True
95.66.166.44,/register,1,2,2,4.05 Method Not Allowed,13533,663f,,,0,3,False
95.66.166.44,/ndm/dis,1,2,2,4.00 Bad Request,53823,ac7d,,,0,3,False
95.66.166.44,/ndm/ci,1,2,2,4.00 Bad Request,386,45c2,,0x1,3,3,False
95.66.166.44,/mirror,1,2,2,4.05 Method Not Allowed,30471,42c6,,,0,3,False
95.66.166.44,/uhp,1,2,2,4.05 Method Not Allowed,54800,2205,,,0,3,False
95.66.166.44,/ndm/logout,1,2,2,4.05 Method Not Allowed,5331,e1ec,,,0,3,False
95.66.166.44,/ndm/login,1,2,2,4.05 Method Not Allowed,34693,51d4,,,0,3,False
95.66.166.44,/info,1,2,2,2.05 Content,63194,54fa,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""a5905326-93fc-11e6-8115-679e5b62424d"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128,3,False
95.66.166.44,/,1,2,2,4.04 Not Found,30511,f2b6,,,0,3,True
91.191.237.158,/register,1,2,2,4.05 Method Not Allowed,13534,6640,,,0,3,False
91.191.237.158,/ndm/dis,1,2,2,4.00 Bad Request,53824,ac7e,,,0,3,False
91.191.237.158,/ndm/ci,1,2,2,4.00 Bad Request,387,45c3,,0x1,3,3,False
91.191.237.158,/mirror,1,2,2,4.05 Method Not Allowed,30472,42c7,,,0,3,False
91.191.237.158,/uhp,1,2,2,4.05 Method Not Allowed,54801,2206,,,0,3,False
91.191.237.158,/ndm/logout,1,2,2,4.05 Method Not Allowed,5332,e1ed,,,0,3,False
91.191.237.158,/ndm/login,1,2,2,4.05 Method Not Allowed,34694,51d5,,,0,3,False
91.191.237.158,/info,1,2,2,2.05 Content,63195,54fb,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""7e60b266-04f8-11e6-8115-2791e2d57490"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130,3,False
91.191.237.158,/,1,2,2,4.04 Not Found,30512,f2b7,,,0,3,True
84.244.59.17,/register,1,2,2,4.05 Method Not Allowed,13535,6641,,,0,3,False
84.244.59.17,/ndm/dis,1,2,2,4.00 Bad Request,53825,ac7f,,,0,3,False
84.244.59.17,/ndm/ci,1,2,2,4.00 Bad Request,388,45c4,,0x1,3,3,False
84.244.59.17,/mirror,1,2,2,4.05 Method Not Allowed,30473,42c8,,,0,3,False
84.244.59.17,/uhp,1,2,2,4.05 Method Not Allowed,54802,2207,,,0,3,False
84.244.59.17,/ndm/logout,1,2,2,4.05 Method Not Allowed,5333,e1ee,,,0,3,False
84.244.59.17,/ndm/login,1,2,2,4.05 Method Not Allowed,34695,51d6,,,0,3,False
84.244.59.17,/info,1,2,2,2.05 Content,63196,54fc,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""4034a808-417a-11e6-8115-0f477cb93cc2"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
84.244.59.17,/,1,2,2,4.04 Not Found,30513,f2b8,,,0,3,True
95.46.173.124,/register,1,2,2,4.05 Method Not Allowed,13536,6642,,,0,3,False
95.46.173.124,/ndm/dis,1,2,2,4.00 Bad Request,53826,ac80,,,0,3,False
95.46.173.124,/ndm/ci,1,2,2,4.00 Bad Request,389,45c5,,0x1,3,3,False
95.46.173.124,/mirror,1,2,2,4.05 Method Not Allowed,30474,42c9,,,0,3,False
95.46.173.124,/uhp,1,2,2,4.05 Method Not Allowed,54803,2208,,,0,3,False
95.46.173.124,/ndm/logout,1,2,2,4.05 Method Not Allowed,5334,e1ef,,,0,3,False
95.46.173.124,/ndm/login,1,2,2,4.05 Method Not Allowed,34696,51d7,,,0,3,False
