saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
134.17.5.195,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42032.0,4610,,,0.0,3.0,False
134.17.5.195,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,51217.0,5c22,,,0.0,3.0,False
134.17.5.195,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,65381.0,2edf,,0x1,3.0,3.0,False
134.17.5.195,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,41369.0,88b5,,,0.0,3.0,False
134.17.5.195,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17034.0,1300,,,0.0,3.0,False
134.17.5.195,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,59625.0,ed03,,,0.0,3.0,False
134.17.5.195,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,48886.0,765d,,,0.0,3.0,False
134.17.5.195,/info,1.0,2.0,2.0,2.05 Content,6198.0,5192,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b9293276-db7e-11e6-8115-35bd1e0ad765"",""http_port"":80,""type"":""repeater"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",132.0,3.0,False
134.17.5.195,/,1.0,2.0,2.0,4.04 Not Found,40925.0,9d87,,,0.0,3.0,True
145.255.47.141,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42033.0,4611,,,0.0,3.0,False
145.255.47.141,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,51218.0,5c23,,,0.0,3.0,False
145.255.47.141,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,65382.0,2ee0,,0x1,3.0,3.0,False
145.255.47.141,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,41370.0,88b6,,,0.0,3.0,False
145.255.47.141,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17035.0,1301,,,0.0,3.0,False
145.255.47.141,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,59626.0,ed04,,,0.0,3.0,False
145.255.47.141,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,48887.0,765e,,,0.0,3.0,False
145.255.47.141,/info,1.0,2.0,2.0,2.05 Content,6199.0,5193,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c3d56784-ba7d-11e6-8115-1b3642a657b8"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
145.255.47.141,/,1.0,2.0,2.0,4.04 Not Found,40926.0,9d88,,,0.0,3.0,True
128.204.161.200,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42034.0,4612,,,0.0,3.0,False
128.204.161.200,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,51219.0,5c24,,,0.0,3.0,False
128.204.161.200,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,65383.0,2ee1,,0x1,3.0,3.0,False
128.204.161.200,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,41371.0,88b7,,,0.0,3.0,False
128.204.161.200,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17036.0,1302,,,0.0,3.0,False
128.204.161.200,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,59627.0,ed05,,,0.0,3.0,False
128.204.161.200,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,48888.0,765f,,,0.0,3.0,False
128.204.161.200,/info,1.0,2.0,2.0,2.05 Content,6200.0,5194,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""1594ebe8-c57e-11e6-8115-67caff8c751f"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
128.204.161.200,/,1.0,2.0,2.0,4.04 Not Found,40927.0,9d89,,,0.0,3.0,True
146.158.60.8,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42035.0,4613,,,0.0,3.0,False
146.158.60.8,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,51220.0,5c25,,,0.0,3.0,False
146.158.60.8,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,65384.0,2ee2,,0x1,3.0,3.0,False
146.158.60.8,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,41372.0,88b8,,,0.0,3.0,False
146.158.60.8,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17037.0,1303,,,0.0,3.0,False
146.158.60.8,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,59628.0,ed06,,,0.0,3.0,False
146.158.60.8,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,48889.0,7660,,,0.0,3.0,False
146.158.60.8,/info,1.0,2.0,2.0,2.05 Content,6201.0,5195,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce75a7d4-997c-11e6-8115-e1814e896257"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
146.158.60.8,/,1.0,2.0,2.0,4.04 Not Found,40928.0,9d8a,,,0.0,3.0,True
151.252.69.58,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42036.0,4614,,,0.0,3.0,False
151.252.69.58,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,51221.0,5c26,,,0.0,3.0,False
151.252.69.58,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,65385.0,2ee3,,0x1,3.0,3.0,False
151.252.69.58,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,41373.0,88b9,,,0.0,3.0,False
151.252.69.58,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17038.0,1304,,,0.0,3.0,False
151.252.69.58,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,59629.0,ed07,,,0.0,3.0,False
151.252.69.58,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,48890.0,7661,,,0.0,3.0,False
