saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
109.63.222.127,/register,1.0,2.0,2.0,4.05 Method Not Allowed,12607.0,4dac,,,0.0,3.0,False
109.63.222.127,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,2776.0,c184,,,0.0,3.0,False
109.63.222.127,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,32773.0,ba38,,0x1,3.0,3.0,False
109.63.222.127,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,19660.0,5c43,,,0.0,3.0,False
109.63.222.127,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,44950.0,f765,,,0.0,3.0,False
109.63.222.127,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,8182.0,06d4,,,0.0,3.0,False
109.63.222.127,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,40878.0,d7d4,,,0.0,3.0,False
109.63.222.127,/info,1.0,2.0,2.0,2.05 Content,54792.0,39b8,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""159904b2-c57e-11e6-8115-f7fe5fe0b502"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
109.63.222.127,/,1.0,2.0,2.0,4.04 Not Found,11101.0,993a,,,0.0,3.0,True
109.187.164.77,/register,1.0,2.0,2.0,4.05 Method Not Allowed,12608.0,4dad,,,0.0,3.0,False
109.187.164.77,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,2777.0,c185,,,0.0,3.0,False
109.187.164.77,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,32774.0,ba39,,0x1,3.0,3.0,False
109.187.164.77,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,19661.0,5c44,,,0.0,3.0,False
109.187.164.77,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,44951.0,f766,,,0.0,3.0,False
109.187.164.77,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,8183.0,06d5,,,0.0,3.0,False
109.187.164.77,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,40879.0,d7d5,,,0.0,3.0,False
109.187.164.77,/info,1.0,2.0,2.0,2.05 Content,54793.0,39b9,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""505aa62a-9c04-11e7-8f23-292e5b280419"",""http_port"":80,""type"":""router"",""name"":""Keenetic Start"",""version"":""0.3.5-1""}",121.0,3.0,False
109.187.164.77,/,1.0,2.0,2.0,4.04 Not Found,11102.0,993b,,,0.0,3.0,True
104.171.53.226,/,1.0,2.0,2.0,2.05 Content,12609.0,4dae,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
104.171.53.226,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,2778.0,c186,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,32775.0,ba3a,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,19662.0,5c45,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,44952.0,f767,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,8184.0,06d6,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,40880.0,d7d6,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,54794.0,39ba,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,11103.0,993c,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,30540.0,6933,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,7559.0,b11c,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,65508.0,d6b6,,Method Not Allowed,18.0,3.0,False
104.171.53.226,/async,1.0,0.0,2.0,2.05 Content,1459.0,cd01,,done,4.0,3.0,False
104.243.106.151,/,1.0,2.0,2.0,2.05 Content,12610.0,4daf,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
104.243.106.151,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,2779.0,c187,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,32776.0,ba3b,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,19663.0,5c46,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,44953.0,f768,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,8185.0,06d7,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,40881.0,d7d7,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,54795.0,39bb,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,11104.0,993d,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,30541.0,6934,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,7560.0,b11d,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,65509.0,d6b7,,Method Not Allowed,18.0,3.0,False
104.243.106.151,/async,1.0,0.0,2.0,2.05 Content,28650.0,cd02,,done,4.0,3.0,False
115.132.98.119,/,1.0,2.0,2.0,2.05 Content,12611.0,4db0,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
115.132.98.119,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,2780.0,c188,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,32777.0,ba3c,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,19664.0,5c47,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,44954.0,f769,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,8186.0,06d8,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,40882.0,d7d8,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,54796.0,39bc,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,11105.0,993e,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,30542.0,6935,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,7561.0,b11e,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,65510.0,d6b8,,Method Not Allowed,18.0,3.0,False
115.132.98.119,/async,1.0,0.0,2.0,2.05 Content,51163.0,cd03,,done,4.0,3.0,False
120.195.113.194,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,12612.0,4db1,,,0.0,3.0,False
120.195.113.194,/qlink/ack,,,,,,,,Network error: MessageError,,,
