saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
5.188.100.36,/register,1,2,2,4.05 Method Not Allowed,8728,2d29,,,0,3,False
5.188.100.36,/ndm/dis,1,2,2,4.00 Bad Request,10342,7dce,,,0,3,False
5.188.100.36,/ndm/ci,1,2,2,4.00 Bad Request,58470,7e6b,,0x1,3,3,False
5.188.100.36,/mirror,1,2,2,4.05 Method Not Allowed,25284,6194,,,0,3,False
5.188.100.36,/uhp,1,2,2,4.05 Method Not Allowed,20382,cbba,,,0,3,False
5.188.100.36,/ndm/logout,1,2,2,4.05 Method Not Allowed,13674,44eb,,,0,3,False
5.188.100.36,/ndm/login,1,2,2,4.05 Method Not Allowed,16335,7914,,,0,3,False
5.188.100.36,/info,1,2,2,2.05 Content,59756,dc64,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c3d4147e-ba7d-11e6-8115-d301d9ae43ad"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
5.188.100.36,/,1,2,2,4.04 Not Found,50055,4a10,,,0,3,True
5.228.31.92,/register,1,2,2,4.05 Method Not Allowed,8729,2d2a,,,0,3,False
5.228.31.92,/ndm/dis,1,2,2,4.00 Bad Request,10343,7dcf,,,0,3,False
5.228.31.92,/ndm/ci,1,2,2,4.00 Bad Request,58471,7e6c,,0x1,3,3,False
5.228.31.92,/mirror,1,2,2,4.05 Method Not Allowed,25285,6195,,,0,3,False
5.228.31.92,/uhp,1,2,2,4.05 Method Not Allowed,20383,cbbb,,,0,3,False
5.228.31.92,/ndm/logout,1,2,2,4.05 Method Not Allowed,13675,44ec,,,0,3,False
5.228.31.92,/ndm/login,1,2,2,4.05 Method Not Allowed,16336,7915,,,0,3,False
5.228.31.92,/info,1,2,2,2.05 Content,59757,dc65,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9c9df67e-2b79-11e6-8115-2baad1d53cea"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128,3,False
5.228.31.92,/,1,2,2,4.04 Not Found,50056,4a11,,,0,3,True
5.181.210.91,/register,1,2,2,4.05 Method Not Allowed,8730,2d2b,,,0,3,False
5.181.210.91,/ndm/dis,1,2,2,4.00 Bad Request,10344,7dd0,,,0,3,False
5.181.210.91,/ndm/ci,1,2,2,4.00 Bad Request,58472,7e6d,,0x1,3,3,False
5.181.210.91,/mirror,1,2,2,4.05 Method Not Allowed,25286,6196,,,0,3,False
5.181.210.91,/uhp,1,2,2,4.05 Method Not Allowed,20384,cbbc,,,0,3,False
5.181.210.91,/ndm/logout,1,2,2,4.05 Method Not Allowed,13676,44ed,,,0,3,False
5.181.210.91,/ndm/login,1,2,2,4.05 Method Not Allowed,16337,7916,,,0,3,False
5.181.210.91,/info,1,2,2,2.05 Content,59758,dc66,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9ca35cfe-2b79-11e6-8115-f34b34aefa12"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
5.181.210.91,/,1,2,2,4.04 Not Found,50057,4a12,,,0,3,True
31.202.38.7,/register,1,2,2,4.05 Method Not Allowed,8731,2d2c,,,0,3,False
31.202.38.7,/ndm/dis,1,2,2,4.00 Bad Request,10345,7dd1,,,0,3,False
31.202.38.7,/ndm/ci,1,2,2,4.00 Bad Request,58473,7e6e,,0x1,3,3,False
31.202.38.7,/mirror,1,2,2,4.05 Method Not Allowed,25287,6197,,,0,3,False
31.202.38.7,/uhp,1,2,2,4.05 Method Not Allowed,20385,cbbd,,,0,3,False
31.202.38.7,/ndm/logout,1,2,2,4.05 Method Not Allowed,13677,44ee,,,0,3,False
31.202.38.7,/ndm/login,1,2,2,4.05 Method Not Allowed,16338,7917,,,0,3,False
31.202.38.7,/info,1,2,2,2.05 Content,59759,dc67,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c3d670ac-ba7d-11e6-8115-ab05e9576968"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
31.202.38.7,/,1,2,2,4.04 Not Found,50058,4a13,,,0,3,True
31.8.167.104,/register,1,2,2,4.05 Method Not Allowed,8732,2d2d,,,0,3,False
31.8.167.104,/ndm/dis,1,2,2,4.00 Bad Request,10346,7dd2,,,0,3,False
31.8.167.104,/ndm/ci,1,2,2,4.00 Bad Request,58474,7e6f,,0x1,3,3,False
31.8.167.104,/mirror,1,2,2,4.05 Method Not Allowed,25288,6198,,,0,3,False
31.8.167.104,/uhp,1,2,2,4.05 Method Not Allowed,20386,cbbe,,,0,3,False
31.8.167.104,/ndm/logout,1,2,2,4.05 Method Not Allowed,13678,44ef,,,0,3,False
31.8.167.104,/ndm/login,1,2,2,4.05 Method Not Allowed,16339,7918,,,0,3,False
31.8.167.104,/info,1,2,2,2.05 Content,59760,dc68,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""40343ea4-417a-11e6-8115-f9be4381436b"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
31.8.167.104,/,1,2,2,4.04 Not Found,50059,4a14,,,0,3,True
5.3.167.69,/register,1,2,2,4.05 Method Not Allowed,8733,2d2e,,,0,3,False
5.3.167.69,/ndm/dis,1,2,2,4.00 Bad Request,10347,7dd3,,,0,3,False
5.3.167.69,/ndm/ci,1,2,2,4.00 Bad Request,58475,7e70,,0x1,3,3,False
5.3.167.69,/mirror,1,2,2,4.05 Method Not Allowed,25289,6199,,,0,3,False
5.3.167.69,/uhp,1,2,2,4.05 Method Not Allowed,20387,cbbf,,,0,3,False
5.3.167.69,/ndm/logout,1,2,2,4.05 Method Not Allowed,13679,44f0,,,0,3,False
5.3.167.69,/ndm/login,1,2,2,4.05 Method Not Allowed,16340,7919,,,0,3,False
5.3.167.69,/info,1,2,2,2.05 Content,59761,dc69,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ecb3e90c-bffd-11e6-8115-d1807f70b258"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
5.3.167.69,/,1,2,2,4.04 Not Found,50060,4a15,,,0,3,True
5.79.196.82,/ndm/dis,1,2,2,4.00 Bad Request,8734,2d2f,,,0,3,False
5.79.196.82,/ndm/ci,1,2,2,4.00 Bad Request,10348,7dd4,,,0,3,False
5.79.196.82,/uhp,1,2,2,4.05 Method Not Allowed,58476,7e71,,,0,3,False
5.79.196.82,/ndm/logout,1,2,2,4.05 Method Not Allowed,25290,619a,,,0,3,False
5.79.196.82,/ndm/login,1,2,2,4.05 Method Not Allowed,20388,cbc0,,,0,3,False
5.79.196.82,/info,1,2,2,2.05 Content,13680,44f1,"{""CONTENT_FORMAT"": ""TEXT""}","{""cloud"":true,""dpn"":true,""eula"":true,""password"":true,""cid"":""4c0613aa-68be-11ef-92a8-4956d90b2c67"",""vendor"":""Keenetic"",""name"":""Keenetic Starter"",""type"":""extender"",""version"":""4.03.C.6.0-5"",""http_port"":80}",202,3,False
5.79.196.82,/,1,2,2,4.04 Not Found,16341,791a,,,0,3,True
5.139.156.173,/register,1,2,2,4.05 Method Not Allowed,8735,2d30,,,0,3,False
5.139.156.173,/ndm/dis,1,2,2,4.00 Bad Request,10349,7dd5,,,0,3,False
5.139.156.173,/ndm/ci,1,2,2,4.00 Bad Request,58477,7e72,,0x1,3,3,False
5.139.156.173,/mirror,1,2,2,4.05 Method Not Allowed,25291,619b,,,0,3,False
5.139.156.173,/uhp,1,2,2,4.05 Method Not Allowed,20389,cbc1,,,0,3,False
5.139.156.173,/ndm/logout,1,2,2,4.05 Method Not Allowed,13681,44f2,,,0,3,False
5.139.156.173,/ndm/login,1,2,2,4.05 Method Not Allowed,16342,791b,,,0,3,False
5.139.156.173,/info,1,2,2,2.05 Content,59762,dc6a,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""73bcb41e-25f9-11e6-8115-1bd61e928975"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128,3,False
5.139.156.173,/,1,2,2,4.04 Not Found,50061,4a16,,,0,3,True
5.143.222.131,/register,1,2,2,4.05 Method Not Allowed,8736,2d31,,,0,3,False
5.143.222.131,/ndm/dis,1,2,2,4.00 Bad Request,10350,7dd6,,,0,3,False
5.143.222.131,/ndm/ci,1,2,2,4.00 Bad Request,58478,7e73,,0x1,3,3,False
5.143.222.131,/mirror,1,2,2,4.05 Method Not Allowed,25292,619c,,,0,3,False
5.143.222.131,/uhp,1,2,2,4.05 Method Not Allowed,20390,cbc2,,,0,3,False
5.143.222.131,/ndm/logout,1,2,2,4.05 Method Not Allowed,13682,44f3,,,0,3,False
5.143.222.131,/ndm/login,1,2,2,4.05 Method Not Allowed,16343,791c,,,0,3,False
5.143.222.131,/info,1,2,2,2.05 Content,59763,dc6b,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92b1640-db7e-11e6-8115-abff5ebebb02"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
5.143.222.131,/,1,2,2,4.04 Not Found,50062,4a17,,,0,3,True
5.165.32.141,/register,1,2,2,4.05 Method Not Allowed,8737,2d32,,,0,3,False
5.165.32.141,/ndm/dis,1,2,2,4.00 Bad Request,10351,7dd7,,,0,3,False
5.165.32.141,/ndm/ci,1,2,2,4.00 Bad Request,58479,7e74,,0x1,3,3,False
5.165.32.141,/mirror,1,2,2,4.05 Method Not Allowed,25293,619d,,,0,3,False
5.165.32.141,/uhp,1,2,2,4.05 Method Not Allowed,20391,cbc3,,,0,3,False
5.165.32.141,/ndm/logout,1,2,2,4.05 Method Not Allowed,13683,44f4,,,0,3,False
