saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
195.201.229.48,/api,1.0,2.0,2.0,4.05 Method Not Allowed,64710.0,37fe,,,0.0,3.0,False
195.201.229.48,/api/v1,1.0,2.0,2.0,4.00 Bad Request,14967.0,33dc,,,0.0,2.0,False
195.201.229.48,/efento,1.0,2.0,2.0,4.00 Bad Request,32446.0,f213,,,0.0,2.0,False
195.201.229.48,/efento/c,1.0,2.0,2.0,4.00 Bad Request,25853.0,da7d,,,0.0,3.0,False
195.201.229.48,/efento/i,1.0,2.0,2.0,4.00 Bad Request,50980.0,c5ce,,,0.0,3.0,False
195.201.229.48,/efento/m,1.0,2.0,2.0,4.00 Bad Request,48604.0,edb7,,,0.0,3.0,False
195.201.229.48,/efento/t,1.0,2.0,2.0,2.05 Content,31624.0,738f,"{""OBSERVE"": ""0""}",b'h\xfaF/',4.0,1.0,False
195.201.229.48,/fw,1.0,0.0,2.0,4.01 Unauthorized,5588.0,f5db,,,0.0,2.0,False
195.201.229.48,/sw,1.0,0.0,2.0,4.01 Unauthorized,6278.0,ead2,,,0.0,2.0,False
195.201.229.48,/,1.0,2.0,2.0,2.05 Content,7830.0,bf07,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
193.233.189.185,/register,1.0,2.0,2.0,4.05 Method Not Allowed,64711.0,37ff,,,0.0,3.0,False
193.233.189.185,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,14968.0,33dd,,,0.0,3.0,False
193.233.189.185,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,32447.0,f214,,0x1,3.0,3.0,False
193.233.189.185,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,25854.0,da7e,,,0.0,3.0,False
193.233.189.185,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,50981.0,c5cf,,,0.0,3.0,False
193.233.189.185,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,48605.0,edb8,,,0.0,3.0,False
193.233.189.185,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,31625.0,7390,,,0.0,3.0,False
193.233.189.185,/info,1.0,2.0,2.0,2.05 Content,64225.0,f5dc,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""5b04e77e-7b03-11e7-8115-23084786a922"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
193.233.189.185,/,1.0,2.0,2.0,4.04 Not Found,31771.0,ead3,,,0.0,3.0,True
195.88.126.200,/register,1.0,2.0,2.0,4.05 Method Not Allowed,64712.0,3800,,,0.0,3.0,False
195.88.126.200,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,14969.0,33de,,,0.0,3.0,False
195.88.126.200,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,32448.0,f215,,0x1,3.0,3.0,False
195.88.126.200,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,25855.0,da7f,,,0.0,3.0,False
195.88.126.200,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,50982.0,c5d0,,,0.0,3.0,False
195.88.126.200,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,48606.0,edb9,,,0.0,3.0,False
