saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
89.232.193.190,/register,1,ACK,2,4.05 Method Not Allowed,57632,9007,,,0
89.232.193.190,/ndm/dis,1,ACK,2,4.00 Bad Request,12368,fb6d,,,0
89.232.193.190,/ndm/ci,1,ACK,2,4.00 Bad Request,19165,a6a8,,0x1,3
89.232.193.190,/mirror,1,ACK,2,4.05 Method Not Allowed,64522,26af,,,0
89.232.193.190,/uhp,1,ACK,2,4.05 Method Not Allowed,6906,aed6,,,0
89.232.193.190,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,51824,250c,,,0
89.232.193.190,/ndm/login,1,ACK,2,4.05 Method Not Allowed,32987,203f,,,0
89.232.193.190,/info,1,ACK,2,2.05 Content,42705,1113,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""49863462-c214-11e9-8f23-31cef2f386b9"",""http_port"":80,""type"":""router"",""name"":""Keenetic 4G"",""version"":""0.3.5-1""}",118
135.0.77.56,/,1,ACK,2,2.05 Content,22732,94e4,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.77.56,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,5262,69fb,,Method Not Allowed,18
135.0.77.56,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,32533,2820,,Method Not Allowed,18
135.0.77.56,/qlink/request,1,ACK,2,4.05 Method Not Allowed,5669,259b,,Method Not Allowed,18
135.0.77.56,/qlink/success,1,ACK,2,4.05 Method Not Allowed,58463,4568,,Method Not Allowed,18
135.0.77.56,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,44154,bf7f,,Method Not Allowed,18
135.0.77.56,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,64021,407e,,Method Not Allowed,18
135.0.77.56,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,10225,5549,,Method Not Allowed,18
135.0.77.56,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,34623,4a93,,Method Not Allowed,18
135.0.77.56,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,42634,ab21,,Method Not Allowed,18
135.0.77.56,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,53667,b386,,Method Not Allowed,18
135.0.77.56,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,2527,d9c8,,Method Not Allowed,18
135.0.77.56,/async,1,CON,2,2.05 Content,62880,b39b,,done,4
135.0.41.83,/,1,ACK,2,2.05 Content,2299,df7a,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.41.83,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,41136,fe5b,,Method Not Allowed,18
135.0.41.83,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,14070,0452,,Method Not Allowed,18
135.0.41.83,/qlink/request,1,ACK,2,4.05 Method Not Allowed,858,7253,,Method Not Allowed,18
135.0.41.83,/qlink/success,1,ACK,2,4.05 Method Not Allowed,14233,9598,,Method Not Allowed,18
135.0.41.83,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,41846,d61a,,Method Not Allowed,18
135.0.41.83,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,57404,e0a4,,Method Not Allowed,18
135.0.41.83,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,40673,eccd,,Method Not Allowed,18
135.0.41.83,/device/inform/offline,1,ACK,1,4.05 Method Not Allowed,19482,91,,Method Not Allowed,18
135.0.41.83,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,64485,e0cc,,Method Not Allowed,18
135.0.41.83,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,1407,1ba8,,Method Not Allowed,18
135.0.41.83,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,25620,d535,,Method Not Allowed,18
135.0.41.83,/async,1,CON,2,2.05 Content,29340,c15d,,done,4
135.0.159.143,/,1,ACK,2,2.05 Content,2491,68b8,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.159.143,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,22667,0eda,,Method Not Allowed,18
135.0.159.143,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,19122,f874,,Method Not Allowed,18
135.0.159.143,/qlink/request,1,ACK,2,4.05 Method Not Allowed,21548,623a,,Method Not Allowed,18
135.0.159.143,/qlink/success,1,ACK,2,4.05 Method Not Allowed,18665,7ab0,,Method Not Allowed,18
135.0.159.143,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,29227,5724,,Method Not Allowed,18
135.0.159.143,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,28775,8edf,,Method Not Allowed,18
135.0.159.143,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,23346,2281,,Method Not Allowed,18
135.0.159.143,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,3399,5c9e,,Method Not Allowed,18
135.0.159.143,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,6312,5316,,Method Not Allowed,18
