saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
157.230.103.254,/api,1.0,2.0,2.0,4.05 Method Not Allowed,52496.0,c7cf,,,0.0,3.0,False
157.230.103.254,/api/v1,1.0,2.0,2.0,4.00 Bad Request,30312.0,9540,,,0.0,2.0,False
157.230.103.254,/efento,1.0,2.0,2.0,4.00 Bad Request,52595.0,3f7c,,,0.0,2.0,False
157.230.103.254,/efento/c,1.0,2.0,2.0,4.00 Bad Request,4276.0,3ca9,,,0.0,3.0,False
157.230.103.254,/efento/i,1.0,2.0,2.0,4.00 Bad Request,55963.0,b598,,,0.0,3.0,False
157.230.103.254,/efento/m,1.0,2.0,2.0,4.00 Bad Request,42188.0,fe91,,,0.0,3.0,False
157.230.103.254,/efento/t,1.0,2.0,2.0,2.05 Content,6713.0,1a20,"{""OBSERVE"": ""0""}",b'i\x00\xea\x8a',4.0,1.0,False
157.230.103.254,/fw,1.0,0.0,2.0,4.01 Unauthorized,45304.0,8759,,,0.0,2.0,False
157.230.103.254,/sw,1.0,0.0,2.0,4.01 Unauthorized,55611.0,c91c,,,0.0,2.0,False
157.230.103.254,/,1.0,2.0,2.0,2.05 Content,29048.0,0ffe,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
159.224.199.13,/register,1.0,2.0,2.0,4.05 Method Not Allowed,52497.0,c7d0,,,0.0,3.0,False
159.224.199.13,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,30313.0,9541,,,0.0,3.0,False
159.224.199.13,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,52596.0,3f7d,,0x1,3.0,3.0,False
159.224.199.13,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,4277.0,3caa,,,0.0,3.0,False
159.224.199.13,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,55964.0,b599,,,0.0,3.0,False
159.224.199.13,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,42189.0,fe92,,,0.0,3.0,False
159.224.199.13,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,6714.0,1a21,,,0.0,3.0,False
159.224.199.13,/info,1.0,2.0,2.0,2.05 Content,45934.0,875a,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ee6ddaea-3679-11e6-8115-173b7d74981e"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
159.224.199.13,/,1.0,2.0,2.0,4.04 Not Found,48977.0,c91d,,,0.0,3.0,True
146.66.204.143,/register,1.0,2.0,2.0,4.05 Method Not Allowed,52498.0,c7d1,,,0.0,3.0,False
146.66.204.143,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,30314.0,9542,,,0.0,3.0,False
146.66.204.143,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,52597.0,3f7e,,0x1,3.0,3.0,False
146.66.204.143,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,4278.0,3cab,,,0.0,3.0,False
146.66.204.143,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,55965.0,b59a,,,0.0,3.0,False
146.66.204.143,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,42190.0,fe93,,,0.0,3.0,False
146.66.204.143,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,6715.0,1a22,,,0.0,3.0,False
