saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
135.0.53.24,/,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/qlink/searchfh,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/qlink/searchgw,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/qlink/request,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/qlink/success,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/bootstrap,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/boot,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/syncreq,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/offline,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/heartbeat,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/data,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/device/inform/change,,,,,,,,Network error: NetworkError,,,
135.0.53.24,/async,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/register,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/ndm/dis,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/ndm/ci,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/mirror,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/uhp,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/ndm/logout,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/ndm/login,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/info,,,,,,,,Network error: NetworkError,,,
158.181.219.69,/,,,,,,,,Network error: NetworkError,,,
159.224.199.13,/register,1.0,2.0,2.0,4.05 Method Not Allowed,52361.0,ca26,,,0.0,3.0,False
159.224.199.13,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,26966.0,0c34,,,0.0,3.0,False
159.224.199.13,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,42040.0,da5d,,0x1,3.0,3.0,False
159.224.199.13,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10131.0,2776,,,0.0,3.0,False
159.224.199.13,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,34075.0,4ba0,,,0.0,3.0,False
159.224.199.13,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,4617.0,face,,,0.0,3.0,False
159.224.199.13,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,35650.0,2e3b,,,0.0,3.0,False
159.224.199.13,/info,1.0,2.0,2.0,2.05 Content,59850.0,247e,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ee6ddaea-3679-11e6-8115-173b7d74981e"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
159.224.199.13,/,1.0,2.0,2.0,4.04 Not Found,18019.0,1733,,,0.0,3.0,True
135.0.152.222,/,1.0,2.0,2.0,2.05 Content,52362.0,ca27,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
135.0.152.222,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,26967.0,0c35,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,42041.0,da5e,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,10132.0,2777,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,34076.0,4ba1,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,4618.0,facf,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,35651.0,2e3c,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,59851.0,247f,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,18020.0,1734,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,43739.0,fc7a,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,52613.0,38ad,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,21479.0,6c79,,Method Not Allowed,18.0,3.0,False
135.0.152.222,/async,1.0,0.0,2.0,2.05 Content,61089.0,39f7,,done,4.0,3.0,False
146.66.204.143,/register,1.0,2.0,2.0,4.05 Method Not Allowed,52363.0,ca28,,,0.0,3.0,False
146.66.204.143,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,26968.0,0c36,,,0.0,3.0,False
146.66.204.143,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,42042.0,da5f,,0x1,3.0,3.0,False
146.66.204.143,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10133.0,2778,,,0.0,3.0,False
146.66.204.143,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,34077.0,4ba2,,,0.0,3.0,False
146.66.204.143,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,4619.0,fad0,,,0.0,3.0,False
146.66.204.143,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,35652.0,2e3d,,,0.0,3.0,False
146.66.204.143,/info,1.0,2.0,2.0,2.05 Content,59852.0,2480,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ec4ff370-a7e6-11e3-8009-ddc8218bfb7e"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Viva"",""version"":""0.3.5-1""}",126.0,3.0,False
146.66.204.143,/,1.0,2.0,2.0,4.04 Not Found,18021.0,1735,,,0.0,3.0,True
146.247.32.33,/register,1.0,2.0,2.0,4.05 Method Not Allowed,52364.0,ca29,,,0.0,3.0,False
146.247.32.33,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,26969.0,0c37,,,0.0,3.0,False
146.247.32.33,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,42043.0,da60,,0x1,3.0,3.0,False
146.247.32.33,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10134.0,2779,,,0.0,3.0,False
146.247.32.33,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,34078.0,4ba3,,,0.0,3.0,False
146.247.32.33,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,4620.0,fad1,,,0.0,3.0,False
146.247.32.33,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,35653.0,2e3e,,,0.0,3.0,False
146.247.32.33,/info,1.0,2.0,2.0,2.05 Content,59853.0,2481,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""8751fcea-6d7b-11e6-8115-9130ab0cb453"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
146.247.32.33,/,1.0,2.0,2.0,4.04 Not Found,18022.0,1736,,,0.0,3.0,True
135.0.240.131,/,1.0,2.0,2.0,2.05 Content,52365.0,ca2a,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
135.0.240.131,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,26970.0,0c38,,Method Not Allowed,18.0,3.0,False
135.0.240.131,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,42044.0,da61,,Method Not Allowed,18.0,3.0,False
135.0.240.131,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,10135.0,277a,,Method Not Allowed,18.0,3.0,False
135.0.240.131,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,34079.0,4ba4,,Method Not Allowed,18.0,3.0,False
135.0.240.131,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,4621.0,fad2,,Method Not Allowed,18.0,3.0,False
135.0.240.131,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,35654.0,2e3f,,Method Not Allowed,18.0,3.0,False
