saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
3.66.76.165,/sendalert,1.0,2.0,2.0,4.05 Method Not Allowed,49740.0,3762,,,0.0,3.0,False
3.66.76.165,/sendcommandexecution,1.0,2.0,2.0,4.05 Method Not Allowed,48573.0,d838,,,0.0,3.0,False
3.66.76.165,/senddetails,1.0,2.0,2.0,4.05 Method Not Allowed,39503.0,bc8a,,,0.0,3.0,False
3.66.76.165,/sendindex,1.0,2.0,2.0,4.05 Method Not Allowed,53544.0,5513,,,0.0,3.0,False
3.66.76.165,/,1.0,2.0,2.0,2.05 Content,8420.0,0874,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
31.193.127.174,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,49741.0,3763,,,0.0,3.0,False
31.193.127.174,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,48574.0,d839,,,0.0,3.0,False
31.193.127.174,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,39504.0,bc8b,,,0.0,3.0,False
31.193.127.174,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,53545.0,5514,,,0.0,3.0,False
31.193.127.174,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,8421.0,0875,,,0.0,3.0,False
31.193.127.174,/info,1.0,2.0,2.0,2.05 Content,27841.0,e667,"{""CONTENT_FORMAT"": ""TEXT""}","{""cloud"":true,""dpn"":true,""eula"":true,""password"":true,""cid"":""3957fbe2-678a-11e8-9396-27eca9baf1bc"",""vendor"":""Keenetic"",""name"":""Keenetic Giga"",""type"":""router"",""version"":""4.03.C.6.2-7"",""http_port"":80}",197.0,3.0,False
31.193.127.174,/,1.0,2.0,2.0,4.04 Not Found,21727.0,c27a,,,0.0,3.0,True
31.135.137.148,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49742.0,3764,,,0.0,3.0,False
31.135.137.148,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48575.0,d83a,,,0.0,3.0,False
31.135.137.148,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39505.0,bc8c,,0x1,3.0,3.0,False
31.135.137.148,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53546.0,5515,,,0.0,3.0,False
31.135.137.148,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8422.0,0876,,,0.0,3.0,False
31.135.137.148,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27842.0,e668,,,0.0,3.0,False
31.135.137.148,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21728.0,c27b,,,0.0,3.0,False
31.135.137.148,/info,1.0,2.0,2.0,2.05 Content,3058.0,0a6d,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce736e9c-997c-11e6-8115-292bedc668cf"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
31.135.137.148,/,1.0,2.0,2.0,4.04 Not Found,46774.0,e2e3,,,0.0,3.0,True
5.101.12.139,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49743.0,3765,,,0.0,3.0,False
5.101.12.139,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48576.0,d83b,,,0.0,3.0,False
5.101.12.139,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39506.0,bc8d,,0x1,3.0,3.0,False
5.101.12.139,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53547.0,5516,,,0.0,3.0,False
5.101.12.139,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8423.0,0877,,,0.0,3.0,False
5.101.12.139,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27843.0,e669,,,0.0,3.0,False
5.101.12.139,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21729.0,c27c,,,0.0,3.0,False
5.101.12.139,/info,1.0,2.0,2.0,2.05 Content,3059.0,0a6e,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""5b6573aa-931a-11ea-9396-07ebfba293c7"",""http_port"":8080,""type"":""router"",""name"":""Keenetic Viva"",""version"":""0.3.5""}",120.0,3.0,False
5.101.12.139,/,1.0,2.0,2.0,4.04 Not Found,46775.0,e2e4,,,0.0,3.0,True
5.165.151.91,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49744.0,3766,,,0.0,3.0,False
5.165.151.91,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48577.0,d83c,,,0.0,3.0,False
5.165.151.91,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39507.0,bc8e,,0x1,3.0,3.0,False
5.165.151.91,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53548.0,5517,,,0.0,3.0,False
5.165.151.91,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8424.0,0878,,,0.0,3.0,False
5.165.151.91,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27844.0,e66a,,,0.0,3.0,False
5.165.151.91,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21730.0,c27d,,,0.0,3.0,False
5.165.151.91,/info,1.0,2.0,2.0,2.05 Content,3060.0,0a6f,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c5832f0c-30f9-11e6-8115-6f56c952ebbb"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
5.165.151.91,/,1.0,2.0,2.0,4.04 Not Found,46776.0,e2e5,,,0.0,3.0,True
31.40.41.226,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49745.0,3767,,,0.0,3.0,False
31.40.41.226,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48578.0,d83d,,,0.0,3.0,False
31.40.41.226,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39508.0,bc8f,,0x1,3.0,3.0,False
31.40.41.226,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53549.0,5518,,,0.0,3.0,False
31.40.41.226,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8425.0,0879,,,0.0,3.0,False
31.40.41.226,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27845.0,e66b,,,0.0,3.0,False
31.40.41.226,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21731.0,c27e,,,0.0,3.0,False
31.40.41.226,/info,1.0,2.0,2.0,2.05 Content,3061.0,0a70,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""498505f6-c214-11e9-8f23-3f4836087d19"",""http_port"":80,""type"":""router"",""name"":""Keenetic Lite"",""version"":""0.3.5-1""}",120.0,3.0,False
31.40.41.226,/,1.0,2.0,2.0,4.04 Not Found,46777.0,e2e6,,,0.0,3.0,True
5.101.133.14,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49746.0,3768,,,0.0,3.0,False
5.101.133.14,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48579.0,d83e,,,0.0,3.0,False
5.101.133.14,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39509.0,bc90,,0x1,3.0,3.0,False
5.101.133.14,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53550.0,5519,,,0.0,3.0,False
5.101.133.14,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8426.0,087a,,,0.0,3.0,False
5.101.133.14,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27846.0,e66c,,,0.0,3.0,False
5.101.133.14,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21732.0,c27f,,,0.0,3.0,False
5.101.133.14,/info,1.0,2.0,2.0,2.05 Content,3062.0,0a71,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""67c17f5c-e895-11e9-9396-6937f7c39d15"",""http_port"":80,""type"":""router"",""name"":""Keenetic Giga"",""version"":""0.3.5""}",118.0,3.0,False
5.101.133.14,/,1.0,2.0,2.0,4.04 Not Found,46778.0,e2e7,,,0.0,3.0,True
31.44.58.182,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49747.0,3769,,,0.0,3.0,False
31.44.58.182,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48580.0,d83f,,,0.0,3.0,False
31.44.58.182,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39510.0,bc91,,0x1,3.0,3.0,False
31.44.58.182,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53551.0,551a,,,0.0,3.0,False
31.44.58.182,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8427.0,087b,,,0.0,3.0,False
31.44.58.182,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27847.0,e66d,,,0.0,3.0,False
31.44.58.182,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21733.0,c280,,,0.0,3.0,False
31.44.58.182,/info,1.0,2.0,2.0,2.05 Content,3063.0,0a72,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""8750fa84-6d7b-11e6-8115-598fd0ad87db"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
31.44.58.182,/,1.0,2.0,2.0,4.04 Not Found,46779.0,e2e8,,,0.0,3.0,True
5.188.102.204,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49748.0,376a,,,0.0,3.0,False
5.188.102.204,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48581.0,d840,,,0.0,3.0,False
5.188.102.204,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39511.0,bc92,,0x1,3.0,3.0,False
5.188.102.204,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53552.0,551b,,,0.0,3.0,False
5.188.102.204,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8428.0,087c,,,0.0,3.0,False
5.188.102.204,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27848.0,e66e,,,0.0,3.0,False
5.188.102.204,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21734.0,c281,,,0.0,3.0,False
5.188.102.204,/info,1.0,2.0,2.0,2.05 Content,3064.0,0a73,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce74d39a-997c-11e6-8115-23807471024c"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
5.188.102.204,/,1.0,2.0,2.0,4.04 Not Found,46780.0,e2e9,,,0.0,3.0,True
31.204.105.59,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49749.0,376b,,,0.0,3.0,False
31.204.105.59,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48582.0,d841,,,0.0,3.0,False
31.204.105.59,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39512.0,bc93,,0x1,3.0,3.0,False
31.204.105.59,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53553.0,551c,,,0.0,3.0,False
31.204.105.59,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8429.0,087d,,,0.0,3.0,False
31.204.105.59,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27849.0,e66f,,,0.0,3.0,False
31.204.105.59,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21735.0,c282,,,0.0,3.0,False
31.204.105.59,/info,1.0,2.0,2.0,2.05 Content,3065.0,0a74,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""d97eb034-9092-11e9-8f23-1ffe594351eb"",""http_port"":80,""type"":""router"",""name"":""Keenetic Lite"",""version"":""0.3.5-1""}",120.0,3.0,False
31.204.105.59,/,1.0,2.0,2.0,4.04 Not Found,46781.0,e2ea,,,0.0,3.0,True
5.145.246.136,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49750.0,376c,,,0.0,3.0,False
5.145.246.136,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48583.0,d842,,,0.0,3.0,False
5.145.246.136,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39513.0,bc94,,0x1,3.0,3.0,False
5.145.246.136,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53554.0,551d,,,0.0,3.0,False
5.145.246.136,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8430.0,087e,,,0.0,3.0,False
5.145.246.136,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27850.0,e670,,,0.0,3.0,False
5.145.246.136,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21736.0,c283,,,0.0,3.0,False
5.145.246.136,/info,1.0,2.0,2.0,2.05 Content,3066.0,0a75,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ee6d0e26-3679-11e6-8115-5d030443da5c"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
5.145.246.136,/,1.0,2.0,2.0,4.04 Not Found,46782.0,e2eb,,,0.0,3.0,True
5.187.95.236,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49751.0,376d,,,0.0,3.0,False
5.187.95.236,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48584.0,d843,,,0.0,3.0,False
5.187.95.236,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39514.0,bc95,,0x1,3.0,3.0,False
5.187.95.236,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53555.0,551e,,,0.0,3.0,False
5.187.95.236,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8431.0,087f,,,0.0,3.0,False
5.187.95.236,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27851.0,e671,,,0.0,3.0,False
5.187.95.236,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21737.0,c284,,,0.0,3.0,False
5.187.95.236,/info,1.0,2.0,2.0,2.05 Content,3067.0,0a76,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""53c79c76-88fc-11e6-8115-f350ce663382"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
5.187.95.236,/,1.0,2.0,2.0,4.04 Not Found,46783.0,e2ec,,,0.0,3.0,True
31.130.91.249,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49752.0,376e,,,0.0,3.0,False
31.130.91.249,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48585.0,d844,,,0.0,3.0,False
31.130.91.249,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39515.0,bc96,,0x1,3.0,3.0,False
31.130.91.249,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53556.0,551f,,,0.0,3.0,False
31.130.91.249,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8432.0,0880,,,0.0,3.0,False
31.130.91.249,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27852.0,e672,,,0.0,3.0,False
31.130.91.249,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21738.0,c285,,,0.0,3.0,False
31.130.91.249,/info,1.0,2.0,2.0,2.05 Content,3068.0,0a77,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c3d44426-ba7d-11e6-8115-297cd2508cb9"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
31.130.91.249,/,1.0,2.0,2.0,4.04 Not Found,46784.0,e2ed,,,0.0,3.0,True
31.8.9.84,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,49753.0,376f,,,0.0,3.0,False
31.8.9.84,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,48586.0,d845,,,0.0,3.0,False
31.8.9.84,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,39516.0,bc97,,,0.0,3.0,False
31.8.9.84,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,53557.0,5520,,,0.0,3.0,False
31.8.9.84,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,8433.0,0881,,,0.0,3.0,False
31.8.9.84,/info,1.0,2.0,2.0,2.05 Content,27853.0,e673,"{""CONTENT_FORMAT"": ""TEXT""}","{""eula"":true,""password"":true,""cid"":""72049cdc-af7d-11e6-8115-b7722f5373cf"",""name"":""Zyxel Keenetic Air"",""type"":""router"",""version"":""3.03.C.16.0-1"",""http_port"":80}",159.0,3.0,False
31.8.9.84,/,1.0,2.0,2.0,4.04 Not Found,21739.0,c286,,,0.0,3.0,True
5.165.18.236,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49754.0,3770,,,0.0,3.0,False
5.165.18.236,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48587.0,d846,,,0.0,3.0,False
5.165.18.236,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39517.0,bc98,,0x1,3.0,3.0,False
5.165.18.236,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53558.0,5521,,,0.0,3.0,False
5.165.18.236,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8434.0,0882,,,0.0,3.0,False
5.165.18.236,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27854.0,e674,,,0.0,3.0,False
5.165.18.236,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21740.0,c287,,,0.0,3.0,False
5.165.18.236,/info,1.0,2.0,2.0,2.05 Content,3069.0,0a78,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""1598a616-c57e-11e6-8115-d9533a9598ef"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
5.165.18.236,/,1.0,2.0,2.0,4.04 Not Found,46785.0,e2ee,,,0.0,3.0,True
5.138.76.167,/register,1.0,2.0,2.0,4.05 Method Not Allowed,49755.0,3771,,,0.0,3.0,False
5.138.76.167,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48588.0,d847,,,0.0,3.0,False
5.138.76.167,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,39518.0,bc99,,0x1,3.0,3.0,False
5.138.76.167,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,53559.0,5522,,,0.0,3.0,False
5.138.76.167,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8435.0,0883,,,0.0,3.0,False
5.138.76.167,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,27855.0,e675,,,0.0,3.0,False
5.138.76.167,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,21741.0,c288,,,0.0,3.0,False
5.138.76.167,/info,1.0,2.0,2.0,2.05 Content,3070.0,0a79,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""159e38a6-c57e-11e6-8115-2793f639afdd"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
5.138.76.167,/,1.0,2.0,2.0,4.04 Not Found,46786.0,e2ef,,,0.0,3.0,True
