saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
31.128.223.89,/register,1.0,2.0,2.0,4.05 Method Not Allowed,12666.0,88f0,,,0.0,3.0,False
31.128.223.89,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,42340.0,6bd2,,,0.0,3.0,False
31.128.223.89,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,37049.0,8b0c,,0x1,3.0,3.0,False
31.128.223.89,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,21190.0,51fc,,,0.0,3.0,False
31.128.223.89,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,9670.0,cef0,,,0.0,3.0,False
31.128.223.89,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,64795.0,035d,,,0.0,3.0,False
31.128.223.89,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,24675.0,e00f,,,0.0,3.0,False
31.128.223.89,/info,1.0,2.0,2.0,2.05 Content,47604.0,cfb7,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92d63fa-db7e-11e6-8115-d9ba74679e38"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
31.128.223.89,/,1.0,2.0,2.0,4.04 Not Found,23849.0,ae6f,,,0.0,3.0,True
24.156.173.83,/,1.0,2.0,2.0,2.05 Content,12667.0,88f1,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
24.156.173.83,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,42341.0,6bd3,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,37050.0,8b0d,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,21191.0,51fd,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,9671.0,cef1,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,64796.0,035e,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,24676.0,e010,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,47605.0,cfb8,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,23850.0,ae70,,Method Not Allowed,18.0,3.0,False
24.156.173.83,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,12074.0,aeed,,Method Not Allowed,18.0,3.0,False
