saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
194.35.248.123,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,24818.0,1292,,,0.0,3.0,False
194.35.248.123,/qlink/ack,,,,,,,,Network error: MessageError,,,
194.35.248.123,/qlink/request,1.0,2.0,2.0,2.05 Content,43278.0,8cb2,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
194.35.248.123,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,21174.0,df72,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
194.35.248.123,/qlink/success,1.0,2.0,2.0,2.05 Content,53585.0,b773,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
194.35.248.123,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,,,
194.35.248.123,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,59574.0,7091,,,0.0,3.0,False
194.35.248.123,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,50098.0,3f78,,,0.0,3.0,False
194.35.248.123,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,764.0,1bcd,"{""CONTENT_FORMAT"": ""TEXT""}","010_78C1A72D32EF{""apmsOnlineStatus"":0}",38.0,3.0,False
194.35.248.123,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,55147.0,d914,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
194.35.248.123,/gw/query/config,1.0,2.0,2.0,2.05 Content,40372.0,5962,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
194.35.248.123,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,61947.0,3726,,,0.0,3.0,False
194.35.248.123,/basic/regist,1.0,2.0,2.0,2.05 Content,19735.0,84d7,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
194.35.248.123,/basic/show,1.0,2.0,2.0,2.05 Content,4350.0,b483,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
194.35.248.123,/device,1.0,2.0,2.0,4.05 Method Not Allowed,47415.0,f86c,,,0.0,3.0,False
194.35.248.123,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,17790.0,7358,,,0.0,3.0,False
194.35.248.123,/device/command/control,1.0,2.0,2.0,2.05 Content,46205.0,0c49,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
194.35.248.123,/device/command/data,1.0,2.0,2.0,2.05 Content,57632.0,4035,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
194.35.248.123,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,38873.0,7ecd,,,0.0,3.0,False
194.35.248.123,/device/inform/boot,1.0,2.0,2.0,2.05 Content,47997.0,c065,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
194.35.248.123,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,43708.0,58b2,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
194.35.248.123,/device/inform/data,1.0,2.0,2.0,2.05 Content,637.0,6b85,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
194.35.248.123,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,13337.0,d7ff,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
194.35.248.123,/device/inform/offline,1.0,2.0,2.0,2.05 Content,25647.0,4907,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
