saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
188.164.189.79,/register,1.0,2.0,2.0,4.05 Method Not Allowed,21416.0,f5d3,,,0.0,3.0,False
188.164.189.79,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,45353.0,5884,,,0.0,3.0,False
188.164.189.79,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,41706.0,165f,,0x1,3.0,3.0,False
188.164.189.79,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,51081.0,3273,,,0.0,3.0,False
188.164.189.79,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,17115.0,c933,,,0.0,3.0,False
188.164.189.79,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,23768.0,c7c4,,,0.0,3.0,False
188.164.189.79,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,57696.0,7c7e,,,0.0,3.0,False
188.164.189.79,/info,1.0,2.0,2.0,2.05 Content,36899.0,fed7,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""a59082ce-93fc-11e6-8115-e797b3743a8f"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
188.164.189.79,/,1.0,2.0,2.0,4.04 Not Found,24493.0,6665,,,0.0,3.0,True
171.103.150.67,/,1.0,2.0,2.0,2.05 Content,21417.0,f5d4,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
171.103.150.67,/qlink/searchack,1.0,2.0,2.0,4.05 Method Not Allowed,45354.0,5885,,Method Not Allowed,18.0,3.0,False
171.103.150.67,/device/command/Control,1.0,2.0,2.0,4.05 Method Not Allowed,41707.0,1660,,Method Not Allowed,18.0,3.0,False
