saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
183.215.22.188,/qlink,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/qlink/ack,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/qlink/request,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/qlink/searchgw,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/qlink/success,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/gw,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/gw/query,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/gw/query/DiagnotorConnection,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/gw/query/apdevices,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/gw/query/config,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/basic,,,,,,,,Network error: ConRetransmitsExceeded,
183.215.22.188,/basic/regist,1,ACK,2,2.05 Content,49692,d684,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
183.215.22.188,/basic/show,1,ACK,2,2.05 Content,20535,fcdd,{'CONTENT_FORMAT': 'TEXT'},"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
183.215.22.188,/device,1,ACK,2,4.05 Method Not Allowed,40074,a7ff,,,0
183.215.22.188,/device/command,1,ACK,2,4.05 Method Not Allowed,1204,d3ae,,,0
183.215.22.188,/device/command/control,1,ACK,2,2.05 Content,758,ece0,{'CONTENT_FORMAT': 'TEXT'},"{""respCode"":1}",14
183.215.22.188,/device/command/data,1,ACK,2,2.05 Content,42759,6931,{'CONTENT_FORMAT': 'TEXT'},[],2
183.215.22.188,/device/inform,1,ACK,2,4.05 Method Not Allowed,38059,65d3,,,0
183.215.22.188,/device/inform/boot,1,ACK,2,2.05 Content,49851,27c6,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
183.215.22.188,/device/inform/bootstrap,1,ACK,2,2.05 Content,58953,b6eb,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
183.215.22.188,/device/inform/data,1,ACK,2,2.05 Content,43752,5375,{'CONTENT_FORMAT': 'TEXT'},"
 postRequestText: null",23
183.215.22.188,/device/inform/heartbeat,1,ACK,2,2.05 Content,26896,a7b0,{'CONTENT_FORMAT': 'TEXT'},"{""respCode"":1}",14
183.215.22.188,/device/inform/offline,1,ACK,2,2.05 Content,46309,72c2,{'CONTENT_FORMAT': 'TEXT'},"{""respCode"":1}",14
183.215.22.188,/.well-known/core,1,ACK,2,2.05 Content,44926,f66d,{'CONTENT_FORMAT': 'LINKFORMAT'},"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976
120.238.192.117,/,1,ACK,2,2.05 Content,46651,6b9b,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136
120.238.192.117,/qlink/searchdevice,1,ACK,2,4.05 Method Not Allowed,47660,ddf6,,Method Not Allowed,18
120.238.192.117,/qlink/netinfo,1,ACK,2,4.05 Method Not Allowed,26381,8515,,Method Not Allowed,18
120.238.192.117,/qlink/searchack,1,ACK,2,4.05 Method Not Allowed,3818,f47d,,Method Not Allowed,18
120.238.192.117,/device/command/unbind,1,ACK,2,4.05 Method Not Allowed,15690,1990,,Method Not Allowed,18
120.238.192.117,/device/command/file,1,ACK,2,4.05 Method Not Allowed,30334,3cb3,,Method Not Allowed,18
120.238.192.117,/device/command/log,1,ACK,2,4.05 Method Not Allowed,47351,07b6,,Method Not Allowed,18
