saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
49.149.114.158,/,1,ACK,2,2.05 Content,17571,52f2,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
49.149.114.158,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,43904,4758,,Method Not Allowed,18
49.149.114.158,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,18521,d06e,,Method Not Allowed,18
49.149.114.158,/qlink/request,1,ACK,2,4.05 Method Not Allowed,1965,9bde,,Method Not Allowed,18
49.149.114.158,/qlink/success,1,ACK,2,4.05 Method Not Allowed,61245,c90f,,Method Not Allowed,18
49.149.114.158,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,29801,0d7b,,Method Not Allowed,18
49.149.114.158,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,59986,8b9f,,Method Not Allowed,18
49.149.114.158,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,33318,0c46,,Method Not Allowed,18
49.149.114.158,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,43059,8bf7,,Method Not Allowed,18
49.149.114.158,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,10068,386a,,Method Not Allowed,18
49.149.114.158,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,14838,02ba,,Method Not Allowed,18
49.149.114.158,/async,1,CON,2,2.05 Content,7197,ad8e,,done,4
49.146.138.25,/,1,ACK,2,2.05 Content,59369,90a4,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
49.146.138.25,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,36942,c6e9,,Method Not Allowed,18
49.146.138.25,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,29687,8593,,Method Not Allowed,18
49.146.138.25,/qlink/request,1,ACK,2,4.05 Method Not Allowed,25630,aa2f,,Method Not Allowed,18
49.146.138.25,/qlink/success,1,ACK,2,4.05 Method Not Allowed,44012,f5ad,,Method Not Allowed,18
49.146.138.25,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,5662,6c08,,Method Not Allowed,18
49.146.138.25,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,59171,d715,,Method Not Allowed,18
49.146.138.25,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,61688,b81d,,Method Not Allowed,18
49.146.138.25,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,45321,78fc,,Method Not Allowed,18
49.146.138.25,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,61568,3694,,Method Not Allowed,18
49.146.138.25,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,21102,84e7,,Method Not Allowed,18
49.146.138.25,/async,1,CON,2,2.05 Content,7197,2436,,done,4
124.217.38.19,/,1,ACK,2,2.05 Content,61364,f324,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
124.217.38.19,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,17984,4e22,,Method Not Allowed,18
124.217.38.19,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,42687,ae42,,Method Not Allowed,18
124.217.38.19,/qlink/request,1,ACK,2,4.05 Method Not Allowed,31867,8c33,,Method Not Allowed,18
124.217.38.19,/qlink/success,1,ACK,2,4.05 Method Not Allowed,28329,248b,,Method Not Allowed,18
124.217.38.19,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,3344,2a1d,,Method Not Allowed,18
124.217.38.19,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,65254,08f1,,Method Not Allowed,18
124.217.38.19,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,34355,6dfe,,Method Not Allowed,18
124.217.38.19,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,32911,28f9,,Method Not Allowed,18
124.217.38.19,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,63566,de09,,Method Not Allowed,18
124.217.38.19,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,28463,5530,,Method Not Allowed,18
124.217.38.19,/async,1,CON,2,2.05 Content,7203,dfc5,,done,4
125.123.149.81,/,1,ACK,2,2.05 Content,23931,0562,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136
125.123.149.81,/qlink/searchdevice,1,ACK,2,4.05 Method Not Allowed,19610,6745,,Method Not Allowed,18
125.123.149.81,/qlink/netinfo,1,ACK,2,4.05 Method Not Allowed,47864,3269,,Method Not Allowed,18
125.123.149.81,/qlink/searchack,1,ACK,2,4.05 Method Not Allowed,38030,9592,,Method Not Allowed,18
125.123.149.81,/device/command/unbind,1,ACK,2,4.05 Method Not Allowed,14412,79d5,,Method Not Allowed,18
125.123.149.81,/device/command/file,1,ACK,2,4.05 Method Not Allowed,29138,8faf,,Method Not Allowed,18
125.123.149.81,/device/command/log,1,ACK,2,4.05 Method Not Allowed,29247,d3ea,,Method Not Allowed,18
125.123.149.81,/device/command/selfdetect,1,ACK,2,4.05 Method Not Allowed,58947,4290,,Method Not Allowed,18
125.123.149.81,/qlink/searchdevice?true,1,ACK,2,4.05 Method Not Allowed,43890,1db5,,Method Not Allowed,18
125.123.149.81,/qlink/searchRouter?true,1,ACK,2,4.05 Method Not Allowed,6180,d8a9,,Method Not Allowed,18
125.123.149.81,/qlink/guide?true,1,ACK,2,4.05 Method Not Allowed,44159,833c,,Method Not Allowed,18
125.123.149.81,/qlink/request?true,1,ACK,2,4.05 Method Not Allowed,11640,066a,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WiFiParameterSync,1,ACK,2,4.05 Method Not Allowed,282,598f,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WiFiSwitch,1,ACK,2,4.05 Method Not Allowed,38687,24a1,,Method Not Allowed,18
125.123.149.81,/apdevice/control/RadioConfig,1,ACK,2,4.05 Method Not Allowed,18715,1052,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WPS,1,ACK,2,4.05 Method Not Allowed,47851,b7a2,,Method Not Allowed,18
125.123.149.81,/apdevice/control/MacFilter,1,ACK,2,4.05 Method Not Allowed,18518,febf,,Method Not Allowed,18
125.123.149.81,/apdevice/control/Reboot,1,ACK,2,4.05 Method Not Allowed,26341,5dbe,,Method Not Allowed,18
125.123.149.81,/apdevice/control/LEDControl,1,ACK,2,4.05 Method Not Allowed,52901,3247,,Method Not Allowed,18
125.123.149.81,/apdevice/control/RoamingConfig,1,ACK,2,4.05 Method Not Allowed,60880,d41d,,Method Not Allowed,18
