saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
112.29.67.200,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,15970.0,c24f,,,0.0,3.0,False
112.29.67.200,/qlink/ack,,,,,,,,Network error: MessageError,,,
112.29.67.200,/qlink/request,1.0,2.0,2.0,2.05 Content,60265.0,679f,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
112.29.67.200,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,62094.0,71df,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
112.29.67.200,/qlink/success,1.0,2.0,2.0,2.05 Content,59278.0,3803,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
112.29.67.200,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,,,
112.29.67.200,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,8359.0,b0e5,,,0.0,3.0,False
112.29.67.200,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,54944.0,8513,,,0.0,3.0,False
112.29.67.200,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,6416.0,d8eb,"{""CONTENT_FORMAT"": ""TEXT""}","010_B4BA129F9FB0{""apmsOnlineStatus"":0}",38.0,3.0,False
112.29.67.200,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,11089.0,3798,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
112.29.67.200,/gw/query/config,1.0,2.0,1.0,2.05 Content,52823.0,da,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
112.29.67.200,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,61298.0,fc28,,,0.0,3.0,False
112.29.67.200,/basic/regist,1.0,2.0,2.0,2.05 Content,33872.0,7b56,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
112.29.67.200,/basic/show,1.0,2.0,2.0,2.05 Content,11457.0,8f91,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
112.29.67.200,/device,1.0,2.0,2.0,4.05 Method Not Allowed,8911.0,5cf4,,,0.0,3.0,False
112.29.67.200,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,35770.0,2b9e,,,0.0,3.0,False
112.29.67.200,/device/command/control,1.0,2.0,2.0,2.05 Content,13202.0,b766,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
112.29.67.200,/device/command/data,1.0,2.0,2.0,2.05 Content,18793.0,e2c7,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
112.29.67.200,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,35809.0,e3f5,,,0.0,3.0,False
112.29.67.200,/device/inform/boot,1.0,2.0,2.0,2.05 Content,10474.0,0cb5,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
112.29.67.200,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,2799.0,b84c,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
112.29.67.200,/device/inform/data,1.0,2.0,2.0,2.05 Content,24427.0,7c8e,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
112.29.67.200,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,41683.0,25c3,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
112.29.67.200,/device/inform/offline,1.0,2.0,2.0,2.05 Content,23416.0,7836,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
112.29.67.200,/.well-known/core,1.0,2.0,2.0,2.05 Content,7563.0,db2e,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976.0,3.0,False
112.29.67.200,/,1.0,2.0,2.0,2.05 Content,31576.0,08f5,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
117.141.43.44,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,15971.0,c250,,,0.0,3.0,False
117.141.43.44,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,63431.0,b3f1,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
117.141.43.44,/device,1.0,2.0,2.0,4.05 Method Not Allowed,60266.0,67a0,,,0.0,3.0,False
117.141.43.44,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,62095.0,71e0,,,0.0,3.0,False
117.141.43.44,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,59279.0,3804,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
117.141.43.44,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,31599.0,f672,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
117.141.43.44,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,8360.0,b0e6,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
117.141.43.44,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,54945.0,8514,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
117.141.43.44,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,6417.0,d8ec,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
117.141.43.44,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,11090.0,3799,,,0.0,3.0,False
117.141.43.44,/ekit/boot,1.0,2.0,1.0,4.00 Bad Request,52824.0,db,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
117.141.43.44,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,61299.0,fc29,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
117.141.43.44,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,33873.0,7b57,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
117.141.43.44,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,11458.0,8f92,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
