saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
135.0.75.45,/,1.0,2.0,2.0,2.05 Content,21231.0,cec0,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
135.0.75.45,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,62071.0,269f,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,13738.0,621e,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,6128.0,46c9,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,54881.0,026f,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,31603.0,5802,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,40109.0,5d45,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,33773.0,72d9,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,46674.0,e88a,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,21640.0,162c,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,18282.0,8d14,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,8245.0,ee1e,,Method Not Allowed,18.0,3.0,False
135.0.75.45,/async,1.0,0.0,2.0,2.05 Content,45809.0,571f,,done,4.0,3.0,False
135.0.13.140,/,1.0,2.0,2.0,2.05 Content,21232.0,cec1,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
135.0.13.140,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,62072.0,26a0,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,13739.0,621f,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,6129.0,46ca,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,54882.0,0270,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,31604.0,5803,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,40110.0,5d46,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,33774.0,72da,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,46675.0,e88b,,Method Not Allowed,18.0,3.0,False
135.0.13.140,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,21641.0,162d,,Method Not Allowed,18.0,3.0,False
