saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
88.237.236.3,/register,1.0,2.0,2.0,4.05 Method Not Allowed,2386.0,982a,,,0.0,3.0,False
88.237.236.3,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,41453.0,1dcb,,,0.0,3.0,False
88.237.236.3,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,56041.0,11cc,,0x1,3.0,3.0,False
88.237.236.3,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,19710.0,204d,,,0.0,3.0,False
88.237.236.3,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,29011.0,df67,,,0.0,3.0,False
88.237.236.3,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,46943.0,7814,,,0.0,3.0,False
88.237.236.3,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,15131.0,f43e,,,0.0,3.0,False
88.237.236.3,/info,1.0,2.0,2.0,2.05 Content,37523.0,ccb5,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""77ed9150-431f-11eb-8f23-83ea4852cf9b"",""http_port"":80,""type"":""router"",""name"":""Keenetic Extra DSL"",""version"":""0.3.5""}",123.0,3.0,False
88.237.236.3,/,1.0,2.0,2.0,4.04 Not Found,5006.0,d94c,,,0.0,3.0,True
81.94.250.188,/,1.0,2.0,2.0,2.05 Content,2387.0,982b,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
81.94.250.188,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,41454.0,1dcc,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,56042.0,11cd,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,19711.0,204e,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,29012.0,df68,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,46944.0,7815,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,15132.0,f43f,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,37524.0,ccb6,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,5007.0,d94d,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,63302.0,e026,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,36542.0,5e19,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,27498.0,242c,,Method Not Allowed,18.0,3.0,False
81.94.250.188,/async,1.0,0.0,2.0,2.05 Content,17745.0,171c,,done,4.0,3.0,False
93.100.17.91,/register,1.0,2.0,2.0,4.05 Method Not Allowed,2388.0,982c,,,0.0,3.0,False
93.100.17.91,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,41455.0,1dcd,,,0.0,3.0,False
93.100.17.91,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,56043.0,11ce,,0x1,3.0,3.0,False
93.100.17.91,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,19712.0,204f,,,0.0,3.0,False
93.100.17.91,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,29013.0,df69,,,0.0,3.0,False
93.100.17.91,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,46945.0,7816,,,0.0,3.0,False
93.100.17.91,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,15133.0,f440,,,0.0,3.0,False
93.100.17.91,/info,1.0,2.0,2.0,2.05 Content,37525.0,ccb7,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b1ef2e06-e977-11e5-8115-8fa951bef423"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
93.100.17.91,/,1.0,2.0,2.0,4.04 Not Found,5008.0,d94e,,,0.0,3.0,True
79.173.87.186,/register,1.0,2.0,2.0,4.05 Method Not Allowed,2389.0,982d,,,0.0,3.0,False
79.173.87.186,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,41456.0,1dce,,,0.0,3.0,False
79.173.87.186,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,56044.0,11cf,,0x1,3.0,3.0,False
79.173.87.186,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,19713.0,2050,,,0.0,3.0,False
79.173.87.186,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,29014.0,df6a,,,0.0,3.0,False
79.173.87.186,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,46946.0,7817,,,0.0,3.0,False
79.173.87.186,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,15134.0,f441,,,0.0,3.0,False
