saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
88.237.236.3,/register,1.0,2.0,2.0,4.05 Method Not Allowed,45653.0,7a37,,,0.0,3.0,False
88.237.236.3,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40407.0,c3b3,,,0.0,3.0,False
88.237.236.3,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,13959.0,ac4f,,0x1,3.0,3.0,False
88.237.236.3,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,51935.0,2027,,,0.0,3.0,False
88.237.236.3,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,38732.0,1010,,,0.0,3.0,False
88.237.236.3,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,54963.0,6f5b,,,0.0,3.0,False
88.237.236.3,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,64907.0,db98,,,0.0,3.0,False
88.237.236.3,/info,1.0,2.0,2.0,2.05 Content,4949.0,4734,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""77ed9150-431f-11eb-8f23-83ea4852cf9b"",""http_port"":80,""type"":""router"",""name"":""Keenetic Extra DSL"",""version"":""0.3.5""}",123.0,3.0,False
88.237.236.3,/,1.0,2.0,2.0,4.04 Not Found,60027.0,e53d,,,0.0,3.0,True
89.107.35.250,/register,1.0,2.0,2.0,4.05 Method Not Allowed,45654.0,7a38,,,0.0,3.0,False
89.107.35.250,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40408.0,c3b4,,,0.0,3.0,False
89.107.35.250,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,13960.0,ac50,,0x1,3.0,3.0,False
89.107.35.250,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,51936.0,2028,,,0.0,3.0,False
89.107.35.250,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,38733.0,1011,,,0.0,3.0,False
89.107.35.250,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,54964.0,6f5c,,,0.0,3.0,False
