saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
62.140.233.64,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32802.0,770b,,,0.0,3.0,False
62.140.233.64,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48838.0,74aa,,,0.0,3.0,False
62.140.233.64,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45192.0,3d5d,,0x1,3.0,3.0,False
62.140.233.64,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10893.0,4f65,,,0.0,3.0,False
62.140.233.64,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8282.0,3575,,,0.0,3.0,False
62.140.233.64,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18094.0,5a6a,,,0.0,3.0,False
62.140.233.64,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,726.0,9a1a,,,0.0,3.0,False
62.140.233.64,/info,1.0,2.0,2.0,2.05 Content,65254.0,aa53,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""53c7860a-88fc-11e6-8115-a9effcc34bff"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
62.140.233.64,/,1.0,2.0,2.0,4.04 Not Found,52440.0,50ae,,,0.0,3.0,True
46.44.38.11,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32803.0,770c,,,0.0,3.0,False
46.44.38.11,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48839.0,74ab,,,0.0,3.0,False
46.44.38.11,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45193.0,3d5e,,0x1,3.0,3.0,False
46.44.38.11,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10894.0,4f66,,,0.0,3.0,False
46.44.38.11,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8283.0,3576,,,0.0,3.0,False
46.44.38.11,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18095.0,5a6b,,,0.0,3.0,False
46.44.38.11,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,727.0,9a1b,,,0.0,3.0,False
46.44.38.11,/info,1.0,2.0,2.0,2.05 Content,65255.0,aa54,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""f90e032a-1578-11e6-8115-2be235c302f5"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.44.38.11,/,1.0,2.0,2.0,4.04 Not Found,52441.0,50af,,,0.0,3.0,True
37.113.187.140,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32804.0,770d,,,0.0,3.0,False
37.113.187.140,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48840.0,74ac,,,0.0,3.0,False
37.113.187.140,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45194.0,3d5f,,0x1,3.0,3.0,False
37.113.187.140,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10895.0,4f67,,,0.0,3.0,False
37.113.187.140,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8284.0,3577,,,0.0,3.0,False
37.113.187.140,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18096.0,5a6c,,,0.0,3.0,False
37.113.187.140,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,728.0,9a1c,,,0.0,3.0,False
37.113.187.140,/info,1.0,2.0,2.0,2.05 Content,65256.0,aa55,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""15957626-c57e-11e6-8115-bf050c2d9ddf"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130.0,3.0,False
37.113.187.140,/,1.0,2.0,2.0,4.04 Not Found,52442.0,50b0,,,0.0,3.0,True
62.182.74.183,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32805.0,770e,,,0.0,3.0,False
62.182.74.183,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48841.0,74ad,,,0.0,3.0,False
62.182.74.183,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45195.0,3d60,,0x1,3.0,3.0,False
62.182.74.183,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10896.0,4f68,,,0.0,3.0,False
62.182.74.183,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8285.0,3578,,,0.0,3.0,False
62.182.74.183,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18097.0,5a6d,,,0.0,3.0,False
62.182.74.183,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,729.0,9a1d,,,0.0,3.0,False
62.182.74.183,/info,1.0,2.0,2.0,2.05 Content,65257.0,aa56,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""cb6bce80-c49b-11ea-9396-ff92ca1b5e49"",""http_port"":80,""type"":""router"",""name"":""Keenetic Viva"",""version"":""0.3.5""}",118.0,3.0,False
62.182.74.183,/,1.0,2.0,2.0,4.04 Not Found,52443.0,50b1,,,0.0,3.0,True
46.72.165.111,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32806.0,770f,,,0.0,3.0,False
46.72.165.111,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48842.0,74ae,,,0.0,3.0,False
46.72.165.111,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45196.0,3d61,,0x1,3.0,3.0,False
46.72.165.111,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10897.0,4f69,,,0.0,3.0,False
46.72.165.111,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8286.0,3579,,,0.0,3.0,False
46.72.165.111,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18098.0,5a6e,,,0.0,3.0,False
46.72.165.111,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,730.0,9a1e,,,0.0,3.0,False
46.72.165.111,/info,1.0,2.0,2.0,2.05 Content,65258.0,aa57,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9c9ef15a-2b79-11e6-8115-21925c845172"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128.0,3.0,False
46.72.165.111,/,1.0,2.0,2.0,4.04 Not Found,52444.0,50b2,,,0.0,3.0,True
46.165.16.121,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32807.0,7710,,,0.0,3.0,False
46.165.16.121,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48843.0,74af,,,0.0,3.0,False
46.165.16.121,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45197.0,3d62,,0x1,3.0,3.0,False
46.165.16.121,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10898.0,4f6a,,,0.0,3.0,False
46.165.16.121,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8287.0,357a,,,0.0,3.0,False
46.165.16.121,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18099.0,5a6f,,,0.0,3.0,False
46.165.16.121,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,731.0,9a1f,,,0.0,3.0,False
46.165.16.121,/info,1.0,2.0,2.0,2.05 Content,65259.0,aa58,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""f90e0f32-1578-11e6-8115-559499c33410"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.165.16.121,/,1.0,2.0,2.0,4.04 Not Found,52445.0,50b3,,,0.0,3.0,True
35.181.79.159,/api,1.0,2.0,2.0,4.05 Method Not Allowed,32808.0,7711,,,0.0,3.0,False
35.181.79.159,/api/v1,1.0,2.0,2.0,4.00 Bad Request,48844.0,74b0,,,0.0,3.0,False
35.181.79.159,/.well-known/core,1.0,2.0,2.0,2.05 Content,45198.0,3d63,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</api>,</api/v1>,</.well-known/core>",36.0,3.0,False
35.181.79.159,/,1.0,2.0,2.0,2.05 Content,10899.0,4f6b,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Californium (Cf) CoAP framework
published by the Eclipse Foundation under EPL+EDL:
http://www.eclipse.org/californium/

(c) 2014, Institute for Pervasive Computing, ETH Zurich
Contact: Matthias Kovatsch <kovatsch@inf.ethz.ch>
************************************************************",494.0,3.0,True
46.173.188.12,/register,1.0,2.0,2.0,4.05 Method Not Allowed,32809.0,7712,,,0.0,3.0,False
46.173.188.12,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,48845.0,74b1,,,0.0,3.0,False
46.173.188.12,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,45199.0,3d64,,0x1,3.0,3.0,False
46.173.188.12,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,10900.0,4f6c,,,0.0,3.0,False
46.173.188.12,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,8288.0,357b,,,0.0,3.0,False
46.173.188.12,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,18100.0,5a70,,,0.0,3.0,False
