saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
89.232.193.190,/register,1,ACK,2,4.05 Method Not Allowed,61233,4af6,,,0
89.232.193.190,/ndm/dis,1,ACK,2,4.00 Bad Request,36261,a7c4,,,0
89.232.193.190,/ndm/ci,1,ACK,2,4.00 Bad Request,21857,6906,,0x1,3
89.232.193.190,/mirror,1,ACK,2,4.05 Method Not Allowed,48334,e653,,,0
89.232.193.190,/uhp,1,ACK,2,4.05 Method Not Allowed,53145,8c55,,,0
89.232.193.190,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,46678,8e14,,,0
89.232.193.190,/ndm/login,1,ACK,2,4.05 Method Not Allowed,59007,c763,,,0
89.232.193.190,/info,1,ACK,2,2.05 Content,54575,5a35,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""49863462-c214-11e9-8f23-31cef2f386b9"",""http_port"":80,""type"":""router"",""name"":""Keenetic 4G"",""version"":""0.3.5-1""}",118
135.0.41.83,/,1,ACK,2,2.05 Content,62265,05ea,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.41.83,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,34034,3539,,Method Not Allowed,18
135.0.41.83,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,16730,a6da,,Method Not Allowed,18
135.0.41.83,/qlink/request,1,ACK,2,4.05 Method Not Allowed,36756,50ee,,Method Not Allowed,18
135.0.41.83,/qlink/success,1,ACK,2,4.05 Method Not Allowed,64369,278f,,Method Not Allowed,18
135.0.41.83,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,43797,fe95,,Method Not Allowed,18
135.0.41.83,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,15633,f382,,Method Not Allowed,18
135.0.41.83,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,15638,2bb8,,Method Not Allowed,18
135.0.41.83,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,22056,b3e8,,Method Not Allowed,18
135.0.41.83,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,39652,4ff7,,Method Not Allowed,18
135.0.41.83,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,21817,3c08,,Method Not Allowed,18
135.0.41.83,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,54068,0bc6,,Method Not Allowed,18
135.0.41.83,/async,1,CON,2,2.05 Content,29343,2cf0,,done,4
135.0.77.56,/,1,ACK,2,2.05 Content,21913,f53d,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.77.56,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,16954,84a6,,Method Not Allowed,18
135.0.77.56,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,38587,e698,,Method Not Allowed,18
135.0.77.56,/qlink/request,1,ACK,2,4.05 Method Not Allowed,54439,b2f7,,Method Not Allowed,18
135.0.77.56,/qlink/success,1,ACK,2,4.05 Method Not Allowed,23765,03e0,,Method Not Allowed,18
135.0.77.56,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,3733,4cb0,,Method Not Allowed,18
135.0.77.56,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,51958,9c66,,Method Not Allowed,18
135.0.77.56,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,50610,05b4,,Method Not Allowed,18
135.0.77.56,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,56342,45af,,Method Not Allowed,18
135.0.77.56,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,45647,b402,,Method Not Allowed,18
135.0.77.56,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,16386,8a9e,,Method Not Allowed,18
135.0.77.56,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,34024,f763,,Method Not Allowed,18
135.0.77.56,/async,1,CON,2,2.05 Content,62883,b101,,done,4
183.242.158.26,/qlink,1,ACK,2,4.05 Method Not Allowed,58861,6869,,,0
183.242.158.26,/qlink/searchgw,1,ACK,2,4.00 Bad Request,47340,3ccf,{'CONTENT_FORMAT': 'TEXT'},not soupport GET,16
183.242.158.26,/device,1,ACK,2,4.05 Method Not Allowed,6998,db78,,,0
183.242.158.26,/device/inform,1,ACK,2,4.05 Method Not Allowed,46597,b4df,,,0
183.242.158.26,/device/inform/boot,1,ACK,2,4.00 Bad Request,904,060b,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
