saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
18.159.197.156,/c,1.0,2.0,2.0,4.05 Method Not Allowed,4623.0,6ab6,,,0.0,3.0,False
18.159.197.156,/t,1.0,2.0,2.0,2.05 Content,6253.0,ee0d,,b'h\xf7EG',4.0,3.0,False
18.159.197.156,/i,1.0,2.0,2.0,4.05 Method Not Allowed,53296.0,2369,,,0.0,3.0,False
18.159.197.156,/m,1.0,2.0,2.0,4.05 Method Not Allowed,20307.0,9f30,,,0.0,3.0,False
18.159.197.156,/.well-known/core,1.0,2.0,2.0,2.05 Content,58427.0,30cd,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</c>,</t>,</i>;title=""DeviceInfo"",</m>;title=""Measurement"",</.well-known/core>",78.0,3.0,False
18.159.197.156,/,1.0,2.0,2.0,2.05 Content,29901.0,f571,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2020 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406.0,3.0,True
5.9.183.182,/api,1.0,2.0,2.0,4.05 Method Not Allowed,4624.0,6ab7,,,0.0,3.0,False
5.9.183.182,/api/v1,1.0,2.0,2.0,4.00 Bad Request,6254.0,ee0e,,,0.0,2.0,False
5.9.183.182,/efento,1.0,2.0,2.0,4.00 Bad Request,53297.0,236a,,,0.0,2.0,False
5.9.183.182,/efento/c,1.0,2.0,2.0,4.00 Bad Request,20308.0,9f31,,,0.0,3.0,False
5.9.183.182,/efento/i,1.0,2.0,2.0,4.00 Bad Request,58428.0,30ce,,,0.0,3.0,False
5.9.183.182,/efento/m,1.0,2.0,2.0,4.00 Bad Request,29902.0,f572,,,0.0,3.0,False
5.9.183.182,/efento/t,1.0,2.0,2.0,2.05 Content,7785.0,5e68,"{""OBSERVE"": ""0""}",b'h\xf7EG',4.0,1.0,False
5.9.183.182,/fw,1.0,0.0,2.0,4.01 Unauthorized,40467.0,ce40,,,0.0,2.0,False
5.9.183.182,/sw,1.0,0.0,2.0,4.01 Unauthorized,55656.0,7bf0,,,0.0,2.0,False
5.9.183.182,/,1.0,2.0,2.0,2.05 Content,44623.0,94f3,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
18.156.23.126,/api,1.0,2.0,2.0,4.05 Method Not Allowed,4625.0,6ab8,,,0.0,3.0,False
18.156.23.126,/api/v1,1.0,2.0,2.0,4.00 Bad Request,6255.0,ee0f,,,0.0,2.0,False
18.156.23.126,/efento,1.0,2.0,2.0,4.00 Bad Request,53298.0,236b,,,0.0,2.0,False
18.156.23.126,/efento/c,1.0,2.0,2.0,4.00 Bad Request,20309.0,9f32,,,0.0,3.0,False
18.156.23.126,/efento/i,1.0,2.0,2.0,4.00 Bad Request,58429.0,30cf,,,0.0,3.0,False
18.156.23.126,/efento/m,1.0,2.0,2.0,4.00 Bad Request,29903.0,f573,,,0.0,3.0,False
18.156.23.126,/efento/t,1.0,2.0,2.0,2.05 Content,7786.0,5e69,"{""OBSERVE"": ""0""}",b'h\xf7EG',4.0,1.0,False
18.156.23.126,/fw,1.0,0.0,2.0,4.01 Unauthorized,15322.0,ce41,,,0.0,2.0,False
18.156.23.126,/sw,1.0,0.0,2.0,4.01 Unauthorized,30768.0,7bf1,,,0.0,2.0,False
18.156.23.126,/,1.0,2.0,2.0,2.05 Content,44624.0,94f4,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
3.77.105.192,/api,1.0,2.0,2.0,4.05 Method Not Allowed,4626.0,6ab9,,,0.0,3.0,False
3.77.105.192,/api/v1,1.0,2.0,2.0,4.00 Bad Request,6256.0,ee10,,,0.0,2.0,False
3.77.105.192,/efento,1.0,2.0,2.0,4.00 Bad Request,53299.0,236c,,,0.0,2.0,False
3.77.105.192,/efento/c,1.0,2.0,2.0,4.00 Bad Request,20310.0,9f33,,,0.0,3.0,False
3.77.105.192,/efento/i,1.0,2.0,2.0,4.00 Bad Request,58430.0,30d0,,,0.0,3.0,False
3.77.105.192,/efento/m,1.0,2.0,2.0,4.00 Bad Request,29904.0,f574,,,0.0,3.0,False
3.77.105.192,/efento/t,1.0,2.0,2.0,2.05 Content,7787.0,5e6a,"{""OBSERVE"": ""0""}",b'h\xf7EH',4.0,1.0,False
3.77.105.192,/fw,1.0,0.0,2.0,4.01 Unauthorized,31879.0,ce42,,,0.0,2.0,False
3.77.105.192,/sw,1.0,0.0,2.0,4.01 Unauthorized,48246.0,7bf2,,,0.0,2.0,False
3.77.105.192,/,1.0,2.0,2.0,2.05 Content,44625.0,94f5,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
3.255.80.2,/rd,1.0,2.0,2.0,4.05 Method Not Allowed,4627.0,6aba,,,0.0,3.0,False
3.255.80.2,/virtual_notify,,,,,,,,Network error: ConRetransmitsExceeded,,,
3.255.80.2,/.well-known/core,1.0,2.0,2.0,2.05 Content,53300.0,236d,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</rd>;rt=""core.rd"",</virtual_notify>,</.well-known/core>",56.0,3.0,False
3.255.80.2,/,1.0,2.0,2.0,4.04 Not Found,20311.0,9f34,,,0.0,3.0,True
31.202.30.234,/register,1.0,2.0,2.0,4.05 Method Not Allowed,4628.0,6abb,,,0.0,3.0,False
31.202.30.234,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,6258.0,ee12,,,0.0,3.0,False
31.202.30.234,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,53301.0,236e,,0x1,3.0,3.0,False
