saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
3.77.105.192,/api,1.0,2.0,2.0,4.05 Method Not Allowed,5728.0,f46c,,,0.0,3.0,False
3.77.105.192,/api/v1,1.0,2.0,2.0,4.00 Bad Request,62823.0,3e6c,,,0.0,2.0,False
3.77.105.192,/efento,1.0,2.0,2.0,4.00 Bad Request,16745.0,2150,,,0.0,2.0,False
3.77.105.192,/efento/c,1.0,2.0,2.0,4.00 Bad Request,24002.0,93dc,,,0.0,3.0,False
3.77.105.192,/efento/i,1.0,2.0,2.0,4.00 Bad Request,43082.0,5561,,,0.0,3.0,False
3.77.105.192,/efento/m,1.0,2.0,2.0,4.00 Bad Request,26161.0,c20e,,,0.0,3.0,False
3.77.105.192,/efento/t,1.0,2.0,2.0,2.05 Content,9114.0,a4e5,"{""OBSERVE"": ""0""}",b'h\xf8\x96\xcb',4.0,1.0,False
3.77.105.192,/fw,1.0,0.0,2.0,4.01 Unauthorized,41345.0,2de4,,,0.0,2.0,False
3.77.105.192,/sw,1.0,0.0,2.0,4.01 Unauthorized,34093.0,78ae,,,0.0,2.0,False
3.77.105.192,/,1.0,2.0,2.0,2.05 Content,34424.0,fe34,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
18.159.197.156,/c,1.0,2.0,2.0,4.05 Method Not Allowed,5729.0,f46d,,,0.0,3.0,False
18.159.197.156,/t,1.0,2.0,2.0,2.05 Content,62824.0,3e6d,,b'h\xf8\x96\xcb',4.0,3.0,False
18.159.197.156,/i,1.0,2.0,2.0,4.05 Method Not Allowed,16746.0,2151,,,0.0,3.0,False
18.159.197.156,/m,1.0,2.0,2.0,4.05 Method Not Allowed,24003.0,93dd,,,0.0,3.0,False
18.159.197.156,/.well-known/core,1.0,2.0,2.0,2.05 Content,43083.0,5562,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</c>,</t>,</i>;title=""DeviceInfo"",</m>;title=""Measurement"",</.well-known/core>",78.0,3.0,False
18.159.197.156,/,1.0,2.0,2.0,2.05 Content,26162.0,c20f,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2020 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406.0,3.0,True
31.202.30.234,/register,1.0,2.0,2.0,4.05 Method Not Allowed,5730.0,f46e,,,0.0,3.0,False
31.202.30.234,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,62825.0,3e6e,,,0.0,3.0,False
31.202.30.234,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,16747.0,2152,,0x1,3.0,3.0,False
31.202.30.234,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,24004.0,93de,,,0.0,3.0,False
31.202.30.234,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,43084.0,5563,,,0.0,3.0,False
31.202.30.234,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,26163.0,c210,,,0.0,3.0,False
31.202.30.234,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,9115.0,a4e6,,,0.0,3.0,False
31.202.30.234,/info,1.0,2.0,2.0,2.05 Content,50079.0,2de5,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""159d0940-c57e-11e6-8115-c36bfd48ead1"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
31.202.30.234,/,1.0,2.0,2.0,4.04 Not Found,44296.0,78af,,,0.0,3.0,True
31.202.114.155,/register,1.0,2.0,2.0,4.05 Method Not Allowed,5731.0,f46f,,,0.0,3.0,False
31.202.114.155,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,62826.0,3e6f,,,0.0,3.0,False
