saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
135.0.86.162,/,1,ACK,2,2.05 Content,14226,b47b,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.86.162,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,23874,5656,,Method Not Allowed,18
135.0.86.162,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,62526,386a,,Method Not Allowed,18
135.0.86.162,/qlink/request,1,ACK,2,4.05 Method Not Allowed,34239,ca7c,,Method Not Allowed,18
135.0.86.162,/qlink/success,1,ACK,2,4.05 Method Not Allowed,9930,9a67,,Method Not Allowed,18
135.0.86.162,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,39779,1e2a,,Method Not Allowed,18
135.0.86.162,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,48796,c147,,Method Not Allowed,18
135.0.86.162,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,20034,3031,,Method Not Allowed,18
135.0.86.162,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,23343,3292,,Method Not Allowed,18
135.0.86.162,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,42094,5f3a,,Method Not Allowed,18
135.0.86.162,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,60637,5c55,,Method Not Allowed,18
135.0.86.162,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,58120,d9d6,,Method Not Allowed,18
135.0.86.162,/async,1,CON,2,2.05 Content,6652,2e5f,,done,4
135.0.11.50,/,1,ACK,2,2.05 Content,41114,e372,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.11.50,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,17256,69e9,,Method Not Allowed,18
135.0.11.50,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,62732,fb1b,,Method Not Allowed,18
135.0.11.50,/qlink/request,1,ACK,2,4.05 Method Not Allowed,14779,c438,,Method Not Allowed,18
135.0.11.50,/qlink/success,1,ACK,1,4.05 Method Not Allowed,890,1c,,Method Not Allowed,18
135.0.11.50,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,45156,a59d,,Method Not Allowed,18
135.0.11.50,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,45566,432c,,Method Not Allowed,18
135.0.11.50,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,54120,2d43,,Method Not Allowed,18
135.0.11.50,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,10942,618d,,Method Not Allowed,18
135.0.11.50,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,26505,f6c2,,Method Not Allowed,18
135.0.11.50,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,14454,a1a1,,Method Not Allowed,18
135.0.11.50,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,34360,e2b2,,Method Not Allowed,18
135.0.11.50,/async,1,CON,2,2.05 Content,8465,06fe,,done,4
135.0.159.143,/,1,ACK,2,2.05 Content,29765,54ac,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.159.143,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,1162,73f1,,Method Not Allowed,18
135.0.159.143,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,10968,ed8b,,Method Not Allowed,18
135.0.159.143,/qlink/request,1,ACK,2,4.05 Method Not Allowed,42507,0d2e,,Method Not Allowed,18
135.0.159.143,/qlink/success,1,ACK,2,4.05 Method Not Allowed,534,53ad,,Method Not Allowed,18
135.0.159.143,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,17058,fca1,,Method Not Allowed,18
135.0.159.143,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,24437,5286,,Method Not Allowed,18
135.0.159.143,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,42439,e0ee,,Method Not Allowed,18
135.0.159.143,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,8776,70e8,,Method Not Allowed,18
135.0.159.143,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,27942,409d,,Method Not Allowed,18
135.0.159.143,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,9979,eb91,,Method Not Allowed,18
135.0.159.143,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,19841,14da,,Method Not Allowed,18
135.0.159.143,/async,1,CON,2,2.05 Content,19443,79cd,,done,4
135.0.41.83,/,1,ACK,2,2.05 Content,59241,fd78,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.41.83,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,34624,479d,,Method Not Allowed,18
135.0.41.83,/qlink/searchgw,1,ACK,1,4.05 Method Not Allowed,58948,df,,Method Not Allowed,18
135.0.41.83,/qlink/request,1,ACK,2,4.05 Method Not Allowed,61239,a4e5,,Method Not Allowed,18
135.0.41.83,/qlink/success,1,ACK,2,4.05 Method Not Allowed,6235,af3e,,Method Not Allowed,18
135.0.41.83,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,8462,995a,,Method Not Allowed,18
135.0.41.83,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,31785,0941,,Method Not Allowed,18
135.0.41.83,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,51989,ebfa,,Method Not Allowed,18
135.0.41.83,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,57178,202f,,Method Not Allowed,18
135.0.41.83,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,22444,9953,,Method Not Allowed,18
135.0.41.83,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,20110,422e,,Method Not Allowed,18
135.0.41.83,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,52278,b134,,Method Not Allowed,18
135.0.41.83,/async,1,CON,2,2.05 Content,29339,418c,,done,4
183.242.158.26,/qlink,1,ACK,2,4.05 Method Not Allowed,27208,628b,,,0
183.242.158.26,/qlink/searchgw,1,ACK,2,4.00 Bad Request,62469,b7d5,{'CONTENT_FORMAT': 'TEXT'},not soupport GET,16
183.242.158.26,/device,1,ACK,2,4.05 Method Not Allowed,975,4dfe,,,0
183.242.158.26,/device/inform,1,ACK,2,4.05 Method Not Allowed,25343,1356,,,0
183.242.158.26,/device/inform/boot,1,ACK,2,4.00 Bad Request,19422,06e2,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
183.242.158.26,/device/inform/bootstrap,1,ACK,2,4.00 Bad Request,13218,b671,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191
183.242.158.26,/device/inform/data,1,ACK,2,4.00 Bad Request,26539,271d,{'CONTENT_FORMAT': 'TEXT'},should post ,12
183.242.158.26,/device/inform/heartbeat,1,ACK,2,4.00 Bad Request,15753,4bef,{'CONTENT_FORMAT': 'TEXT'},"should post example,{
""deviceId"": ""deviceId""

}",47
183.242.158.26,/device/inform/offline,1,ACK,2,4.00 Bad Request,45695,c1aa,{'CONTENT_FORMAT': 'TEXT'},should post ,12
183.242.158.26,/ekit,1,ACK,2,4.05 Method Not Allowed,35221,71ed,,,0
183.242.158.26,/ekit/boot,1,ACK,2,4.00 Bad Request,25585,0e88,{'CONTENT_FORMAT': 'TEXT'},"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
