saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
125.123.149.81,/,1,ACK,2,2.05 Content,7567,7ea5,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136
125.123.149.81,/qlink/searchdevice,1,ACK,2,4.05 Method Not Allowed,43997,8685,,Method Not Allowed,18
125.123.149.81,/qlink/netinfo,1,ACK,2,4.05 Method Not Allowed,14703,b1c0,,Method Not Allowed,18
125.123.149.81,/qlink/searchack,1,ACK,2,4.05 Method Not Allowed,32720,97f0,,Method Not Allowed,18
125.123.149.81,/device/command/unbind,1,ACK,2,4.05 Method Not Allowed,6855,fd2e,,Method Not Allowed,18
125.123.149.81,/device/command/file,1,ACK,2,4.05 Method Not Allowed,56608,2c85,,Method Not Allowed,18
125.123.149.81,/device/command/log,1,ACK,2,4.05 Method Not Allowed,9138,d5cf,,Method Not Allowed,18
125.123.149.81,/device/command/selfdetect,1,ACK,2,4.05 Method Not Allowed,15098,cd39,,Method Not Allowed,18
125.123.149.81,/qlink/searchdevice?true,1,ACK,2,4.05 Method Not Allowed,19214,8920,,Method Not Allowed,18
125.123.149.81,/qlink/searchRouter?true,1,ACK,2,4.05 Method Not Allowed,37850,16ff,,Method Not Allowed,18
125.123.149.81,/qlink/guide?true,1,ACK,2,4.05 Method Not Allowed,30696,d019,,Method Not Allowed,18
125.123.149.81,/qlink/request?true,1,ACK,2,4.05 Method Not Allowed,24894,d0a1,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WiFiParameterSync,1,ACK,2,4.05 Method Not Allowed,45723,914d,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WiFiSwitch,1,ACK,2,4.05 Method Not Allowed,59908,f999,,Method Not Allowed,18
125.123.149.81,/apdevice/control/RadioConfig,1,ACK,2,4.05 Method Not Allowed,8848,acfe,,Method Not Allowed,18
125.123.149.81,/apdevice/control/WPS,1,ACK,2,4.05 Method Not Allowed,14475,78cc,,Method Not Allowed,18
125.123.149.81,/apdevice/control/MacFilter,1,ACK,2,4.05 Method Not Allowed,57524,2e4f,,Method Not Allowed,18
125.123.149.81,/apdevice/control/Reboot,1,ACK,2,4.05 Method Not Allowed,25137,8dd4,,Method Not Allowed,18
125.123.149.81,/apdevice/control/LEDControl,1,ACK,2,4.05 Method Not Allowed,11588,2ef8,,Method Not Allowed,18
125.123.149.81,/apdevice/control/RoamingConfig,1,ACK,2,4.05 Method Not Allowed,64421,a5fc,,Method Not Allowed,18
