saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
89.200.216.252,/register,1,ACK,2,4.05 Method Not Allowed,13687,5765,,,0
89.200.216.252,/ndm/dis,1,ACK,2,4.00 Bad Request,39156,322f,,,0
89.200.216.252,/ndm/ci,1,ACK,2,4.00 Bad Request,53472,1533,,0x1,3
89.200.216.252,/mirror,1,ACK,2,4.05 Method Not Allowed,62137,4f39,,,0
89.200.216.252,/uhp,1,ACK,2,4.05 Method Not Allowed,41128,c19f,,,0
89.200.216.252,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,35757,7d63,,,0
89.200.216.252,/ndm/login,1,ACK,2,4.05 Method Not Allowed,34075,19fc,,,0
89.200.216.252,/info,1,ACK,2,2.05 Content,33525,c62e,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""35edd3b6-7a92-11e9-8f23-0991e0c26ea0"",""http_port"":80,""type"":""router"",""name"":""Keenetic Lite"",""version"":""0.3.5""}",118
188.64.116.182,/register,1,ACK,2,4.05 Method Not Allowed,61148,77f4,,,0
188.64.116.182,/ndm/dis,1,ACK,2,4.00 Bad Request,674,82d4,,,0
188.64.116.182,/ndm/ci,1,ACK,2,4.00 Bad Request,28065,b1e7,,0x1,3
188.64.116.182,/mirror,1,ACK,2,4.05 Method Not Allowed,59549,053c,,,0
188.64.116.182,/uhp,1,ACK,2,4.05 Method Not Allowed,7312,8ad1,,,0
188.64.116.182,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,33773,e74c,,,0
188.64.116.182,/ndm/login,1,ACK,2,4.05 Method Not Allowed,45592,10c0,,,0
188.64.116.182,/info,1,ACK,2,2.05 Content,7888,d8f6,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""91fde95a-4c7a-11e6-8115-a100bf2508ae"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
77.243.11.74,/register,1,ACK,2,4.05 Method Not Allowed,22841,fa2f,,,0
77.243.11.74,/ndm/dis,1,ACK,2,4.00 Bad Request,24891,730f,,,0
77.243.11.74,/ndm/ci,1,ACK,2,4.00 Bad Request,4776,d1a6,,0x1,3
77.243.11.74,/mirror,1,ACK,2,4.05 Method Not Allowed,43152,789c,,,0
77.243.11.74,/uhp,1,ACK,2,4.05 Method Not Allowed,28161,978c,,,0
77.243.11.74,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,35996,b206,,,0
77.243.11.74,/ndm/login,1,ACK,2,4.05 Method Not Allowed,23192,a09b,,,0
77.243.11.74,/info,1,ACK,2,2.05 Content,39970,1776,{'CONTENT_FORMAT': 'TEXT'},"{""cid"":""c3d56c70-ba7d-11e6-8115-4906f14ba617"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
5.129.19.68,/register,1,ACK,2,4.05 Method Not Allowed,25144,08d2,,,0
5.129.19.68,/ndm/dis,1,ACK,2,4.00 Bad Request,27695,29c1,,,0
5.129.19.68,/ndm/ci,1,ACK,2,4.00 Bad Request,56692,acc3,,0x1,3
5.129.19.68,/mirror,1,ACK,2,4.05 Method Not Allowed,8097,01cf,,,0
5.129.19.68,/uhp,1,ACK,2,4.05 Method Not Allowed,5682,dad2,,,0
5.129.19.68,/ndm/logout,1,ACK,2,4.05 Method Not Allowed,1930,3b4d,,,0
