saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
92.205.234.156,/fw,1,0,2,4.01 Unauthorized,41524,8b9c,,,0,3,False
92.205.234.156,/efento,1,2,2,4.00 Bad Request,55310,2e17,,,0,3,False
92.205.234.156,/efento/c,1,2,2,4.00 Bad Request,21014,a71e,,,0,3,False
92.205.234.156,/efento/i,1,2,2,4.00 Bad Request,20264,be96,,,0,3,False
92.205.234.156,/efento/m,1,2,2,4.00 Bad Request,37513,eefd,,,0,3,False
92.205.234.156,/efento/t,1,2,2,2.05 Content,57074,aea5,"{""OBSERVE"": ""0""}",b'h\xfa\x1d\x81',4,1,False
92.205.234.156,/sw,1,0,2,4.01 Unauthorized,56601,ea06,,,0,3,False
92.205.234.156,/api,1,2,2,4.05 Method Not Allowed,35308,be30,,,0,3,False
92.205.234.156,/api/v1,1,2,2,4.00 Bad Request,35020,0602,,,0,3,False
92.205.234.156,/.well-known/core,1,2,2,2.05 Content,34952,b74a,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</fw>,</efento>,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</sw>,</api>,</api/v1>,</.well-known/core>",106,3,False
92.205.234.156,/,1,2,2,2.05 Content,6630,eaa8,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2021 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406,3,True
81.94.243.88,/,1,2,2,2.05 Content,64917,8b9d,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127,3,False
81.94.243.88,/qlink/searchfh,1,2,2,4.05 Method Not Allowed,55311,2e18,,Method Not Allowed,18,3,False
81.94.243.88,/qlink/searchgw,1,2,2,4.05 Method Not Allowed,21015,a71f,,Method Not Allowed,18,3,False
81.94.243.88,/qlink/request,1,2,2,4.05 Method Not Allowed,20265,be97,,Method Not Allowed,18,3,False
81.94.243.88,/qlink/success,1,2,2,4.05 Method Not Allowed,37514,eefe,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/bootstrap,1,2,2,4.05 Method Not Allowed,57075,aea6,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/boot,1,2,2,4.05 Method Not Allowed,24216,ea07,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/syncreq,1,2,2,4.05 Method Not Allowed,35309,be31,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/offline,1,2,2,4.05 Method Not Allowed,35021,0603,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/heartbeat,1,2,2,4.05 Method Not Allowed,34953,b74b,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/data,1,2,2,4.05 Method Not Allowed,6631,eaa9,,Method Not Allowed,18,3,False
81.94.243.88,/device/inform/change,1,2,2,4.05 Method Not Allowed,3846,5227,,Method Not Allowed,18,3,False
81.94.243.88,/async,1,0,2,2.05 Content,44585,c7a1,,done,4,3,False
82.223.152.113,/fw,1,0,2,4.01 Unauthorized,39311,8b9e,,,0,3,False
82.223.152.113,/efento,1,2,2,4.05 Method Not Allowed,55312,2e19,,,0,3,False
82.223.152.113,/efento/m,1,2,2,4.05 Method Not Allowed,21016,a720,,,0,3,False
82.223.152.113,/sw,1,0,2,4.01 Unauthorized,7065,be98,,,0,3,False
82.223.152.113,/api,1,2,2,4.05 Method Not Allowed,37515,eeff,,,0,3,False
82.223.152.113,/api/v1,1,2,2,4.00 Bad Request,57076,aea7,,,0,3,False
82.223.152.113,/.well-known/core,1,2,2,2.05 Content,24217,ea08,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</fw>,</efento>,</efento/m>,</sw>,</api>,</api/v1>,</.well-known/core>",70,3,False
82.223.152.113,/,1,2,2,2.05 Content,35310,be32,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2020 Institute for Pervasive Computing, ETH Zurich and others
****************************************************************",406,3,True
88.201.235.205,/register,1,2,2,4.05 Method Not Allowed,64919,8b9f,,,0,3,False
88.201.235.205,/ndm/dis,1,2,2,4.00 Bad Request,55313,2e1a,,,0,3,False
88.201.235.205,/ndm/ci,1,2,2,4.00 Bad Request,21017,a721,,0x1,3,3,False
88.201.235.205,/mirror,1,2,2,4.05 Method Not Allowed,20267,be99,,,0,3,False
88.201.235.205,/uhp,1,2,2,4.05 Method Not Allowed,37516,ef00,,,0,3,False
88.201.235.205,/ndm/logout,1,2,2,4.05 Method Not Allowed,57077,aea8,,,0,3,False
88.201.235.205,/ndm/login,1,2,2,4.05 Method Not Allowed,24218,ea09,,,0,3,False
88.201.235.205,/info,1,2,2,2.05 Content,35311,be33,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92d2552-db7e-11e6-8115-8f6f8b2ea764"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
88.201.235.205,/,1,2,2,4.04 Not Found,35022,0604,,,0,3,True
93.84.105.52,/register,1,2,2,4.05 Method Not Allowed,64920,8ba0,,,0,3,False
93.84.105.52,/ndm/dis,1,2,2,4.00 Bad Request,55314,2e1b,,,0,3,False
93.84.105.52,/ndm/ci,1,2,2,4.00 Bad Request,21018,a722,,0x1,3,3,False
93.84.105.52,/mirror,1,2,2,4.05 Method Not Allowed,20268,be9a,,,0,3,False
93.84.105.52,/uhp,1,2,2,4.05 Method Not Allowed,37517,ef01,,,0,3,False
93.84.105.52,/ndm/logout,1,2,2,4.05 Method Not Allowed,57078,aea9,,,0,3,False
93.84.105.52,/ndm/login,1,2,2,4.05 Method Not Allowed,24219,ea0a,,,0,3,False
93.84.105.52,/info,1,2,2,2.05 Content,35312,be34,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""5e70cc64-67fb-11e6-8115-73fdc0556a67"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
93.84.105.52,/,1,2,2,4.04 Not Found,35023,0605,,,0,3,True
81.94.251.187,/,1,2,2,2.05 Content,64921,8ba1,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127,3,False
81.94.251.187,/qlink/searchfh,1,2,2,4.05 Method Not Allowed,55315,2e1c,,Method Not Allowed,18,3,False
81.94.251.187,/qlink/searchgw,1,2,2,4.05 Method Not Allowed,21019,a723,,Method Not Allowed,18,3,False
81.94.251.187,/qlink/request,1,2,2,4.05 Method Not Allowed,20269,be9b,,Method Not Allowed,18,3,False
81.94.251.187,/qlink/success,1,2,2,4.05 Method Not Allowed,37518,ef02,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/bootstrap,1,2,2,4.05 Method Not Allowed,57079,aeaa,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/boot,1,2,2,4.05 Method Not Allowed,24220,ea0b,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/syncreq,1,2,2,4.05 Method Not Allowed,35313,be35,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/offline,1,2,2,4.05 Method Not Allowed,35024,0606,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/heartbeat,1,2,2,4.05 Method Not Allowed,34954,b74c,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/data,1,2,2,4.05 Method Not Allowed,6632,eaaa,,Method Not Allowed,18,3,False
81.94.251.187,/device/inform/change,1,2,2,4.05 Method Not Allowed,3847,5228,,Method Not Allowed,18,3,False
81.94.251.187,/async,1,0,2,2.05 Content,8971,c7a2,,done,4,3,False
94.188.92.249,/register,1,2,2,4.05 Method Not Allowed,64922,8ba2,,,0,3,False
94.188.92.249,/ndm/dis,1,2,2,4.00 Bad Request,55316,2e1d,,,0,3,False
94.188.92.249,/ndm/ci,1,2,2,4.00 Bad Request,21020,a724,,0x1,3,3,False
94.188.92.249,/mirror,1,2,2,4.05 Method Not Allowed,20270,be9c,,,0,3,False
94.188.92.249,/uhp,1,2,2,4.05 Method Not Allowed,37519,ef03,,,0,3,False
94.188.92.249,/ndm/logout,1,2,2,4.05 Method Not Allowed,57080,aeab,,,0,3,False
