saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
91.202.164.234,/register,1,2,2,4.05 Method Not Allowed,45620,e0c0,,,0,3,False
91.202.164.234,/ndm/dis,1,2,2,4.00 Bad Request,18035,8f19,,,0,3,False
91.202.164.234,/ndm/ci,1,2,2,4.00 Bad Request,19497,64dd,,0x1,3,3,False
91.202.164.234,/mirror,1,2,2,4.05 Method Not Allowed,52380,1253,,,0,3,False
91.202.164.234,/uhp,1,2,2,4.05 Method Not Allowed,59198,3b20,,,0,3,False
91.202.164.234,/ndm/logout,1,2,2,4.05 Method Not Allowed,4983,3f21,,,0,3,False
91.202.164.234,/ndm/login,1,2,2,4.05 Method Not Allowed,15670,e785,,,0,3,False
91.202.164.234,/info,1,2,2,2.05 Content,6799,0219,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92c3b56-db7e-11e6-8115-b136fc2be505"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
91.202.164.234,/,1,2,2,4.04 Not Found,47365,2f69,,,0,3,True
88.204.38.43,/register,1,2,2,4.05 Method Not Allowed,45621,e0c1,,,0,3,False
88.204.38.43,/ndm/dis,1,2,2,4.00 Bad Request,18036,8f1a,,,0,3,False
88.204.38.43,/ndm/ci,1,2,2,4.00 Bad Request,19498,64de,,0x1,3,3,False
88.204.38.43,/mirror,1,2,2,4.05 Method Not Allowed,52381,1254,,,0,3,False
88.204.38.43,/uhp,1,2,2,4.05 Method Not Allowed,59199,3b21,,,0,3,False
88.204.38.43,/ndm/logout,1,2,2,4.05 Method Not Allowed,4984,3f22,,,0,3,False
88.204.38.43,/ndm/login,1,2,2,4.05 Method Not Allowed,15671,e786,,,0,3,False
88.204.38.43,/info,1,2,2,2.05 Content,6800,021a,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce74d476-997c-11e6-8115-b97c3330af09"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
88.204.38.43,/,1,2,2,4.04 Not Found,47366,2f6a,,,0,3,True
85.15.67.78,/register,1,2,2,4.05 Method Not Allowed,45622,e0c2,,,0,3,False
85.15.67.78,/ndm/dis,1,2,2,4.00 Bad Request,18037,8f1b,,,0,3,False
85.15.67.78,/ndm/ci,1,2,2,4.00 Bad Request,19499,64df,,0x1,3,3,False
85.15.67.78,/mirror,1,2,2,4.05 Method Not Allowed,52382,1255,,,0,3,False
85.15.67.78,/uhp,1,2,2,4.05 Method Not Allowed,59200,3b22,,,0,3,False
85.15.67.78,/ndm/logout,1,2,2,4.05 Method Not Allowed,4985,3f23,,,0,3,False
85.15.67.78,/ndm/login,1,2,2,4.05 Method Not Allowed,15672,e787,,,0,3,False
85.15.67.78,/info,1,2,2,2.05 Content,6801,021b,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""91ffca36-4c7a-11e6-8115-615c839e44b5"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
85.15.67.78,/,1,2,2,4.04 Not Found,47367,2f6b,,,0,3,True
93.170.198.203,/register,1,2,2,4.05 Method Not Allowed,45623,e0c3,,,0,3,False
93.170.198.203,/ndm/dis,1,2,2,4.00 Bad Request,18038,8f1c,,,0,3,False
93.170.198.203,/ndm/ci,1,2,2,4.00 Bad Request,19500,64e0,,0x1,3,3,False
93.170.198.203,/mirror,1,2,2,4.05 Method Not Allowed,52383,1256,,,0,3,False
93.170.198.203,/uhp,1,2,2,4.05 Method Not Allowed,59201,3b23,,,0,3,False
93.170.198.203,/ndm/logout,1,2,2,4.05 Method Not Allowed,4986,3f24,,,0,3,False
93.170.198.203,/ndm/login,1,2,2,4.05 Method Not Allowed,15673,e788,,,0,3,False
93.170.198.203,/info,1,2,2,2.05 Content,6802,021c,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""d91b78a2-787b-11e6-8115-138584d2f57b"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
93.170.198.203,/,1,2,2,4.04 Not Found,47368,2f6c,,,0,3,True
77.51.172.1,/register,1,2,2,4.05 Method Not Allowed,45624,e0c4,,,0,3,False
77.51.172.1,/ndm/dis,1,2,2,4.00 Bad Request,18039,8f1d,,,0,3,False
77.51.172.1,/ndm/ci,1,2,2,4.00 Bad Request,19501,64e1,,0x1,3,3,False
77.51.172.1,/mirror,1,2,2,4.05 Method Not Allowed,52384,1257,,,0,3,False
77.51.172.1,/uhp,1,2,2,4.05 Method Not Allowed,59202,3b24,,,0,3,False
77.51.172.1,/ndm/logout,1,2,2,4.05 Method Not Allowed,4987,3f25,,,0,3,False
77.51.172.1,/ndm/login,1,2,2,4.05 Method Not Allowed,15674,e789,,,0,3,False
77.51.172.1,/info,1,2,2,2.05 Content,6803,021d,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""02007440-7dfc-11e6-8115-6f7ab404a6b0"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128,3,False
77.51.172.1,/,1,2,2,4.04 Not Found,47369,2f6d,,,0,3,True
95.29.236.164,/register,1,2,2,4.05 Method Not Allowed,45625,e0c5,,,0,3,False
95.29.236.164,/ndm/dis,1,2,2,4.00 Bad Request,18040,8f1e,,,0,3,False
95.29.236.164,/ndm/ci,1,2,2,4.00 Bad Request,19502,64e2,,0x1,3,3,False
95.29.236.164,/mirror,1,2,2,4.05 Method Not Allowed,52385,1258,,,0,3,False
95.29.236.164,/uhp,1,2,2,4.05 Method Not Allowed,59203,3b25,,,0,3,False
95.29.236.164,/ndm/logout,1,2,2,4.05 Method Not Allowed,4988,3f26,,,0,3,False
95.29.236.164,/ndm/login,1,2,2,4.05 Method Not Allowed,15675,e78a,,,0,3,False
95.29.236.164,/info,1,2,2,2.05 Content,6804,021e,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""e9a95f96-eb1c-11ea-8f23-03d7547eaf6c"",""http_port"":80,""type"":""router"",""name"":""Keenetic Omni"",""version"":""0.3.5-1""}",120,3,False
95.29.236.164,/,1,2,2,4.04 Not Found,47370,2f6e,,,0,3,True
92.252.160.180,/register,1,2,2,4.05 Method Not Allowed,45626,e0c6,,,0,3,False
92.252.160.180,/ndm/dis,1,2,2,4.00 Bad Request,18041,8f1f,,,0,3,False
92.252.160.180,/ndm/ci,1,2,2,4.00 Bad Request,19503,64e3,,0x1,3,3,False
92.252.160.180,/mirror,1,2,2,4.05 Method Not Allowed,52386,1259,,,0,3,False
92.252.160.180,/uhp,1,2,2,4.05 Method Not Allowed,59204,3b26,,,0,3,False
92.252.160.180,/ndm/logout,1,2,2,4.05 Method Not Allowed,4989,3f27,,,0,3,False
92.252.160.180,/ndm/login,1,2,2,4.05 Method Not Allowed,15676,e78b,,,0,3,False
92.252.160.180,/info,1,2,2,2.05 Content,6805,021f,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9ca269fc-2b79-11e6-8115-57615ac741f0"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130,3,False
92.252.160.180,/,1,2,2,4.04 Not Found,47371,2f6f,,,0,3,True
95.79.197.37,/register,1,2,2,4.05 Method Not Allowed,45627,e0c7,,,0,3,False
95.79.197.37,/ndm/dis,1,2,2,4.00 Bad Request,18042,8f20,,,0,3,False
95.79.197.37,/ndm/ci,1,2,2,4.00 Bad Request,19504,64e4,,0x1,3,3,False
95.79.197.37,/mirror,1,2,2,4.05 Method Not Allowed,52387,125a,,,0,3,False
95.79.197.37,/uhp,1,2,2,4.05 Method Not Allowed,59205,3b27,,,0,3,False
95.79.197.37,/ndm/logout,1,2,2,4.05 Method Not Allowed,4990,3f28,,,0,3,False
95.79.197.37,/ndm/login,1,2,2,4.05 Method Not Allowed,15677,e78c,,,0,3,False
