saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
146.120.163.167,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27798.0,af92,,,0.0,3.0,False
146.120.163.167,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40634.0,1eb4,,,0.0,3.0,False
146.120.163.167,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14836.0,8011,,0x1,3.0,3.0,False
146.120.163.167,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60761.0,d8da,,,0.0,3.0,False
146.120.163.167,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13252.0,b80c,,,0.0,3.0,False
146.120.163.167,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,47672.0,783d,,,0.0,3.0,False
146.120.163.167,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,30577.0,2458,,,0.0,3.0,False
146.120.163.167,/info,1.0,2.0,2.0,2.05 Content,25102.0,b2d0,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92b9926-db7e-11e6-8115-33b8345ccb23"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
146.120.163.167,/,1.0,2.0,2.0,4.04 Not Found,39962.0,012f,,,0.0,3.0,True
141.101.205.160,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27799.0,af93,,,0.0,3.0,False
141.101.205.160,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40635.0,1eb5,,,0.0,3.0,False
141.101.205.160,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14837.0,8012,,0x1,3.0,3.0,False
141.101.205.160,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60762.0,d8db,,,0.0,3.0,False
141.101.205.160,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13253.0,b80d,,,0.0,3.0,False
141.101.205.160,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,47673.0,783e,,,0.0,3.0,False
141.101.205.160,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,30578.0,2459,,,0.0,3.0,False
141.101.205.160,/info,1.0,2.0,2.0,2.05 Content,25103.0,b2d1,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce75098c-997c-11e6-8115-7df86f50a067"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
141.101.205.160,/,1.0,2.0,2.0,4.04 Not Found,39963.0,0130,,,0.0,3.0,True
159.224.62.179,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27800.0,af94,,,0.0,3.0,False
159.224.62.179,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40636.0,1eb6,,,0.0,3.0,False
159.224.62.179,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14838.0,8013,,0x1,3.0,3.0,False
159.224.62.179,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60763.0,d8dc,,,0.0,3.0,False
159.224.62.179,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13254.0,b80e,,,0.0,3.0,False
159.224.62.179,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,47674.0,783f,,,0.0,3.0,False
159.224.62.179,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,30579.0,245a,,,0.0,3.0,False
159.224.62.179,/info,1.0,2.0,2.0,2.05 Content,25104.0,b2d2,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""d611c0a0-a39a-11ea-9396-b760cc11c9a0"",""http_port"":80,""type"":""router"",""name"":""Keenetic Ultra"",""version"":""0.3.5""}",119.0,3.0,False
159.224.62.179,/,1.0,2.0,2.0,4.04 Not Found,39964.0,0131,,,0.0,3.0,True
159.148.118.37,/portal,1.0,2.0,2.0,4.05 Method Not Allowed,27801.0,af95,,Method Not Allowed,18.0,3.0,False
159.148.118.37,/storage,1.0,2.0,2.0,4.00 Bad Request,40637.0,1eb7,,Invalid token length,20.0,3.0,False
159.148.118.37,/,1.0,2.0,2.0,4.04 Not Found,14839.0,8014,,Not Found,9.0,3.0,True
136.169.219.242,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27802.0,af96,,,0.0,3.0,False
136.169.219.242,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40638.0,1eb8,,,0.0,3.0,False
136.169.219.242,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14840.0,8015,,0x1,3.0,3.0,False
136.169.219.242,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60764.0,d8dd,,,0.0,3.0,False
136.169.219.242,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13255.0,b80f,,,0.0,3.0,False
136.169.219.242,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,47675.0,7840,,,0.0,3.0,False
136.169.219.242,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,30580.0,245b,,,0.0,3.0,False
136.169.219.242,/info,1.0,2.0,2.0,2.05 Content,25105.0,b2d3,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9ca3e0c0-2b79-11e6-8115-dd25d90c83e9"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
136.169.219.242,/,1.0,2.0,2.0,4.04 Not Found,39965.0,0132,,,0.0,3.0,True
141.101.188.135,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,27803.0,af97,,,0.0,3.0,False
141.101.188.135,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,40639.0,1eb9,,,0.0,3.0,False
141.101.188.135,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,14841.0,8016,,,0.0,3.0,False
141.101.188.135,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,60765.0,d8de,,,0.0,3.0,False
141.101.188.135,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,13256.0,b810,,,0.0,3.0,False
141.101.188.135,/info,1.0,2.0,2.0,2.05 Content,47676.0,7841,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""85ffc18e-0f16-11ea-8f23-8916e2dc2b5d"",""http_port"":80,""type"":""router"",""name"":""Keenetic Extra (KN-1711)"",""password"":true,""eula"":true,""version"":""3.02.C.1.0-0""}",164.0,3.0,False
141.101.188.135,/,1.0,2.0,2.0,4.04 Not Found,30581.0,245c,,,0.0,3.0,True
151.252.71.118,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27804.0,af98,,,0.0,3.0,False
151.252.71.118,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40640.0,1eba,,,0.0,3.0,False
151.252.71.118,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14842.0,8017,,0x1,3.0,3.0,False
151.252.71.118,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60766.0,d8df,,,0.0,3.0,False
151.252.71.118,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13257.0,b811,,,0.0,3.0,False
151.252.71.118,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,47677.0,7842,,,0.0,3.0,False
151.252.71.118,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,30582.0,245d,,,0.0,3.0,False
151.252.71.118,/info,1.0,2.0,2.0,2.05 Content,25106.0,b2d4,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""9a861d22-9ce6-11e3-8009-999228e0fa48"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Viva"",""version"":""0.3.5-1""}",126.0,3.0,False
151.252.71.118,/,1.0,2.0,2.0,4.04 Not Found,39966.0,0133,,,0.0,3.0,True
145.255.23.45,/register,1.0,2.0,2.0,4.05 Method Not Allowed,27805.0,af99,,,0.0,3.0,False
145.255.23.45,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,40641.0,1ebb,,,0.0,3.0,False
145.255.23.45,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,14843.0,8018,,0x1,3.0,3.0,False
145.255.23.45,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,60767.0,d8e0,,,0.0,3.0,False
145.255.23.45,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,13258.0,b812,,,0.0,3.0,False
